tick,frame,fps,collect_s,learn_s,episodes,success_rate,fail_rate,timeout_rate,critic_loss,actor_loss,q1,target_q,stddev,replay_size,updates
20725,663200,26.3,0.656,29.797,0,0.0000,0.0000,0.0000,0.024009,0.164845,-0.18326,-0.18301,0.17620,131072,400
20750,664000,26.3,0.673,29.757,1,0.0000,0.0000,1.0000,0.016288,0.162227,-0.17935,-0.17937,0.17605,131072,400
20775,664800,26.2,0.722,29.857,3,0.0000,0.0000,1.0000,0.024309,0.162668,-0.17944,-0.17944,0.17590,131072,400
20800,665600,26.2,0.689,29.817,2,0.0000,0.0000,1.0000,0.026694,0.161990,-0.17925,-0.17914,0.17575,131072,400
20825,666400,26.3,0.702,29.748,3,0.0000,0.0000,1.0000,0.021232,0.163845,-0.17912,-0.17909,0.17561,131072,400
20850,667200,26.3,0.649,29.805,0,0.0000,0.0000,0.0000,0.025318,0.170927,-0.18778,-0.18794,0.17546,131072,400
20875,668000,26.3,0.658,29.799,1,0.0000,0.0000,1.0000,0.031565,0.173400,-0.19216,-0.19222,0.17531,131072,400
20900,668800,26.3,0.645,29.766,1,0.0000,0.0000,1.0000,0.023427,0.167044,-0.18416,-0.18419,0.17516,131072,400
20925,669600,26.2,0.682,29.858,2,0.0000,0.0000,1.0000,0.026202,0.161031,-0.17729,-0.17739,0.17501,131072,400
20950,670400,26.2,0.759,29.777,8,0.0000,0.0000,1.0000,0.027929,0.159269,-0.17948,-0.17948,0.17486,131072,400
20975,671200,26.3,0.679,29.733,1,0.0000,0.0000,1.0000,0.022596,0.158625,-0.17472,-0.17477,0.17471,131072,400
21000,672000,26.3,0.687,29.722,3,0.0000,0.0000,1.0000,0.024159,0.160340,-0.17694,-0.17692,0.17456,131072,400
21025,672800,26.3,0.679,29.760,1,0.0000,0.0000,1.0000,0.025361,0.160545,-0.17806,-0.17816,0.17441,131072,400
21050,673600,26.2,0.733,29.811,5,0.0000,0.0000,1.0000,0.026099,0.160642,-0.17745,-0.17737,0.17426,131072,400
21075,674400,26.3,0.665,29.738,1,0.0000,0.0000,1.0000,0.018916,0.160735,-0.17947,-0.17957,0.17411,131072,400
21100,675200,26.3,0.639,29.816,0,0.0000,0.0000,0.0000,0.033340,0.155847,-0.17454,-0.17457,0.17396,131072,400
21125,676000,26.3,0.656,29.728,1,0.0000,0.0000,1.0000,0.022311,0.153848,-0.17008,-0.17004,0.17381,131072,400
21150,676800,26.3,0.688,29.773,3,0.0000,0.0000,1.0000,0.021570,0.159962,-0.17616,-0.17614,0.17366,131072,400
21175,677600,26.2,0.677,29.838,2,0.0000,0.0000,1.0000,0.021630,0.163181,-0.17906,-0.17917,0.17351,131072,400
21200,678400,26.2,0.687,29.870,3,0.0000,0.0000,1.0000,0.024374,0.166841,-0.18254,-0.18265,0.17337,131072,400
21225,679200,26.3,0.647,29.814,0,0.0000,0.0000,0.0000,0.026667,0.175370,-0.19028,-0.19042,0.17322,131072,400
21250,680000,26.2,0.657,29.873,1,0.0000,0.0000,1.0000,0.017359,0.169693,-0.18582,-0.18569,0.17307,131072,400
21275,680800,26.2,0.673,29.822,1,0.0000,0.0000,1.0000,0.022795,0.171443,-0.18792,-0.18816,0.17292,131072,400
21300,681600,26.1,0.684,29.947,2,0.0000,0.0000,1.0000,0.020837,0.170273,-0.18754,-0.18743,0.17277,131072,400
21325,682400,26.2,0.748,29.819,8,0.0000,0.0000,1.0000,0.024583,0.172524,-0.18973,-0.18992,0.17262,131072,400
21350,683200,26.3,0.676,29.702,2,0.0000,0.0000,1.0000,0.024287,0.176423,-0.19446,-0.19453,0.17247,131072,400
21375,684000,26.3,0.713,29.756,2,0.0000,0.0000,1.0000,0.020804,0.177209,-0.19229,-0.19237,0.17232,131072,400
21400,684800,26.3,0.661,29.750,1,0.0000,0.0000,1.0000,0.028192,0.178478,-0.19542,-0.19543,0.17217,131072,400
21425,685600,26.3,0.732,29.711,5,0.0000,0.0000,1.0000,0.025459,0.183142,-0.19679,-0.19693,0.17202,131072,400
21450,686400,26.3,0.643,29.752,1,0.0000,0.0000,1.0000,0.023461,0.183099,-0.19551,-0.19557,0.17187,131072,400
21475,687200,26.3,0.652,29.791,0,0.0000,0.0000,0.0000,0.030968,0.187485,-0.20080,-0.20083,0.17172,131072,400
21500,688000,26.1,0.671,29.991,1,0.0000,0.0000,1.0000,0.020451,0.180814,-0.19330,-0.19325,0.17157,131072,400
21525,688800,26.2,0.726,29.790,3,0.0000,0.0000,1.0000,0.016724,0.182448,-0.19422,-0.19443,0.17142,131072,400
21550,689600,26.2,0.747,29.836,3,0.0000,0.0000,1.0000,0.014835,0.184264,-0.19567,-0.19564,0.17127,131072,400
21575,690400,26.2,0.677,29.836,2,0.0000,0.0000,1.0000,0.016523,0.183863,-0.19344,-0.19343,0.17113,131072,400
21600,691200,26.3,0.653,29.755,0,0.0000,0.0000,0.0000,0.016700,0.187111,-0.19544,-0.19553,0.17098,131072,400
21625,692000,26.3,0.674,29.793,1,0.0000,0.0000,1.0000,0.011768,0.184451,-0.19291,-0.19284,0.17083,131072,400
21650,692800,26.3,0.685,29.783,1,0.0000,0.0000,1.0000,0.013889,0.184592,-0.19206,-0.19223,0.17068,131072,400
21675,693600,26.2,0.689,29.787,2,0.0000,0.0000,1.0000,0.009531,0.183263,-0.18871,-0.18863,0.17053,131072,400
21700,694400,26.2,0.718,29.772,8,0.0000,0.0000,1.0000,0.015071,0.180992,-0.18717,-0.18722,0.17038,131072,400
21725,695200,26.2,0.691,29.865,2,0.0000,0.0000,1.0000,0.013195,0.177306,-0.18366,-0.18369,0.17023,131072,400
21750,696000,26.2,0.690,29.813,2,0.0000,0.0000,1.0000,0.014128,0.178697,-0.18325,-0.18321,0.17008,131072,400
21775,696800,26.3,0.681,29.746,1,0.0000,0.0000,1.0000,0.008206,0.180014,-0.18478,-0.18474,0.16993,131072,400
21800,697600,26.2,0.731,29.775,5,0.0000,0.0000,1.0000,0.011260,0.167202,-0.17269,-0.17267,0.16978,131072,400
21825,698400,26.2,0.669,29.830,1,0.0000,0.0000,1.0000,0.006713,0.162842,-0.16776,-0.16777,0.16963,131072,400
21850,699200,26.2,0.634,29.872,0,0.0000,0.0000,0.0000,0.007593,0.161003,-0.16546,-0.16529,0.16948,131072,400
21875,700000,26.3,0.676,29.707,1,0.0000,0.0000,1.0000,0.007086,0.161479,-0.16485,-0.16487,0.16933,131072,400
21900,700800,26.2,0.737,29.773,3,0.0000,0.0000,1.0000,0.008147,0.165843,-0.16934,-0.16938,0.16918,131072,400
21925,701600,26.2,0.710,29.818,3,0.0000,0.0000,1.0000,0.006418,0.169006,-0.17227,-0.17228,0.16903,131072,400
21950,702400,26.2,0.683,29.864,2,0.0000,0.0000,1.0000,0.006943,0.167037,-0.17078,-0.17073,0.16889,131072,400
21975,703200,26.2,0.682,29.884,0,0.0000,0.0000,0.0000,0.005493,0.164981,-0.16893,-0.16896,0.16874,131072,400
22000,704000,26.3,0.664,29.783,1,0.0000,0.0000,1.0000,0.006665,0.165469,-0.16915,-0.16913,0.16859,131072,400
22025,704800,26.2,0.713,29.861,2,0.0000,0.0000,1.0000,0.006643,0.166349,-0.16976,-0.16977,0.16844,131072,400
22050,705600,26.3,0.663,29.795,1,0.0000,0.0000,1.0000,0.006309,0.165308,-0.16900,-0.16892,0.16829,131072,400
22075,706400,26.2,0.755,29.769,8,0.0000,0.0000,1.0000,0.005522,0.168187,-0.17175,-0.17180,0.16814,131072,400
22100,707200,26.3,0.683,29.715,2,0.0000,0.0000,1.0000,0.006873,0.166821,-0.17024,-0.17013,0.16799,131072,400
22125,708000,26.2,0.710,29.790,2,0.0000,0.0000,1.0000,0.007908,0.166327,-0.16984,-0.16987,0.16784,131072,400
22150,708800,26.3,0.665,29.802,1,0.0000,0.0000,1.0000,0.006695,0.168484,-0.17219,-0.17210,0.16769,131072,400
22175,709600,26.2,0.722,29.815,5,0.0000,0.0000,1.0000,0.006721,0.167594,-0.17137,-0.17139,0.16754,131072,400
22200,710400,26.3,0.646,29.819,1,0.0000,0.0000,1.0000,0.005617,0.168311,-0.17182,-0.17174,0.16739,131072,400
22225,711200,26.2,0.631,29.872,0,0.0000,0.0000,0.0000,0.005926,0.166656,-0.17008,-0.17006,0.16724,131072,400
22250,712000,26.3,0.653,29.787,1,0.0000,0.0000,1.0000,0.005691,0.166197,-0.16943,-0.16940,0.16709,131072,400
22275,712800,26.2,0.718,29.822,3,0.0000,0.0000,1.0000,0.005065,0.167846,-0.17097,-0.17097,0.16694,131072,400
22300,713600,26.3,0.697,29.714,3,0.0000,0.0000,1.0000,0.006802,0.171625,-0.17481,-0.17479,0.16679,131072,400
22325,714400,26.3,0.671,29.760,2,0.0000,0.0000,1.0000,0.006271,0.169409,-0.17259,-0.17257,0.16665,131072,400
22350,715200,26.2,0.645,29.858,0,0.0000,0.0000,0.0000,0.006226,0.173111,-0.17621,-0.17620,0.16650,131072,400
22375,716000,26.2,0.662,29.885,1,0.0000,0.0000,1.0000,0.005853,0.170758,-0.17409,-0.17405,0.16635,131072,400
22400,716800,26.3,0.672,29.773,2,0.0000,0.0000,1.0000,0.005485,0.172138,-0.17518,-0.17520,0.16620,131072,400
22425,717600,26.2,0.712,29.806,2,0.0000,0.0000,1.0000,0.006976,0.175514,-0.17858,-0.17852,0.16605,131072,400
22450,718400,26.2,0.707,29.777,7,0.0000,0.0000,1.0000,0.007252,0.179973,-0.18278,-0.18284,0.16590,131072,400
22475,719200,26.3,0.692,29.771,2,0.0000,0.0000,1.0000,0.006451,0.184500,-0.18729,-0.18742,0.16575,131072,400
22500,720000,26.3,0.687,29.734,2,0.0000,0.0000,1.0000,0.005505,0.184382,-0.18739,-0.18727,0.16560,131072,400
22525,720800,26.2,0.670,29.880,1,0.0000,0.0000,1.0000,0.007598,0.184392,-0.18726,-0.18731,0.16545,131072,400
22550,721600,26.2,0.780,29.807,6,0.0000,0.0000,1.0000,0.007551,0.186350,-0.18944,-0.18941,0.16530,131072,400
22575,722400,26.3,0.645,29.756,0,0.0000,0.0000,0.0000,0.005812,0.182566,-0.18596,-0.18591,0.16515,131072,400
22600,723200,26.3,0.636,29.799,0,0.0000,0.0000,0.0000,0.006350,0.181399,-0.18428,-0.18437,0.16500,131072,400
22625,724000,26.2,0.686,29.844,1,0.0000,0.0000,1.0000,0.008372,0.183475,-0.18671,-0.18663,0.16485,131072,400
22650,724800,26.3,0.694,29.760,3,0.0000,0.0000,1.0000,0.007198,0.184599,-0.18815,-0.18818,0.16470,131072,400
22675,725600,26.1,0.736,29.861,3,0.0000,0.0000,1.0000,0.007852,0.186200,-0.18898,-0.18903,0.16455,131072,400
22700,726400,26.2,0.696,29.819,2,0.0000,0.0000,1.0000,0.007404,0.186892,-0.19047,-0.19042,0.16441,131072,400
22725,727200,26.3,0.637,29.801,0,0.0000,0.0000,0.0000,0.004226,0.182631,-0.18654,-0.18659,0.16426,131072,400
22750,728000,26.2,0.660,29.864,1,0.0000,0.0000,1.0000,0.005707,0.182612,-0.18608,-0.18591,0.16411,131072,400
22775,728800,26.2,0.703,29.787,2,0.0000,0.0000,1.0000,0.007143,0.182715,-0.18535,-0.18541,0.16396,131072,400
22800,729600,26.2,0.699,29.804,2,0.0000,0.0000,1.0000,0.006767,0.185865,-0.18851,-0.18852,0.16381,131072,400
22825,730400,26.2,0.731,29.803,7,0.0000,0.0000,1.0000,0.005321,0.184471,-0.18809,-0.18804,0.16366,131072,400
22850,731200,26.2,0.696,29.794,2,0.0000,0.0000,1.0000,0.005996,0.183224,-0.18654,-0.18661,0.16351,131072,400
22875,732000,26.3,0.695,29.779,2,0.0000,0.0000,1.0000,0.005951,0.183442,-0.18762,-0.18753,0.16336,131072,400
22900,732800,26.3,0.674,29.769,2,0.0000,0.0000,1.0000,0.006066,0.181472,-0.18486,-0.18482,0.16321,131072,400
22925,733600,26.2,0.754,29.825,5,0.0000,0.0000,1.0000,0.005599,0.183511,-0.18637,-0.18637,0.16306,131072,400
22950,734400,26.3,0.642,29.812,0,0.0000,0.0000,0.0000,0.006776,0.187037,-0.18983,-0.18987,0.16291,131072,400
22975,735200,26.3,0.665,29.757,0,0.0000,0.0000,0.0000,0.005887,0.188995,-0.19203,-0.19199,0.16276,131072,400
23000,736000,26.2,0.659,29.828,1,0.0000,0.0000,1.0000,0.006035,0.191582,-0.19419,-0.19428,0.16261,131072,400
23025,736800,26.2,0.734,29.851,3,0.0000,0.0000,1.0000,0.006145,0.192885,-0.19566,-0.19567,0.16246,131072,400
23050,737600,26.1,0.724,29.876,3,0.0000,0.0000,1.0000,0.006174,0.193846,-0.19672,-0.19675,0.16231,131072,400
23075,738400,26.3,0.677,29.685,2,0.0000,0.0000,1.0000,0.006538,0.195694,-0.19829,-0.19824,0.16217,131072,400
23100,739200,26.3,0.641,29.729,0,0.0000,0.0000,0.0000,0.005134,0.195219,-0.19778,-0.19777,0.16202,131072,400
23125,740000,26.3,0.666,29.712,1,0.0000,0.0000,1.0000,0.006296,0.198204,-0.20103,-0.20107,0.16187,131072,400
23150,740800,26.3,0.693,29.745,2,0.0000,0.0000,1.0000,0.007629,0.200425,-0.20363,-0.20360,0.16172,131072,400
23175,741600,26.2,0.685,29.863,2,0.0000,0.0000,1.0000,0.006058,0.199209,-0.20233,-0.20236,0.16157,131072,400
23200,742400,26.3,0.705,29.761,7,0.0000,0.0000,1.0000,0.007177,0.198723,-0.20175,-0.20181,0.16142,131072,400
23225,743200,26.2,0.726,29.821,2,0.0000,0.0000,1.0000,0.007080,0.199443,-0.20247,-0.20246,0.16127,131072,400
23250,744000,26.2,0.704,29.813,2,0.0000,0.0000,1.0000,0.007275,0.200455,-0.20327,-0.20332,0.16112,131072,400
23275,744800,26.1,0.694,29.902,2,0.0000,0.0000,1.0000,0.007070,0.202696,-0.20568,-0.20573,0.16097,131072,400
23300,745600,26.2,0.731,29.842,5,0.0000,0.0000,1.0000,0.007947,0.203627,-0.20663,-0.20666,0.16082,131072,400
23325,746400,26.3,0.646,29.817,0,0.0000,0.0000,0.0000,0.007487,0.204038,-0.20710,-0.20712,0.16067,131072,400
23350,747200,26.3,0.660,29.808,0,0.0000,0.0000,0.0000,0.007977,0.206755,-0.20926,-0.20936,0.16052,131072,400
23375,748000,26.2,0.684,29.848,1,0.0000,0.0000,1.0000,0.008124,0.209256,-0.21164,-0.21170,0.16037,131072,400
23400,748800,26.3,0.684,29.743,3,0.0000,0.0000,1.0000,0.007428,0.209273,-0.21275,-0.21276,0.16022,131072,400
23425,749600,26.2,0.716,29.791,4,0.0000,0.0000,1.0000,0.006967,0.207731,-0.21105,-0.21102,0.16007,131072,400
23450,750400,26.2,0.665,29.839,1,0.0000,0.0000,1.0000,0.006806,0.208660,-0.21120,-0.21119,0.15993,131072,400
23475,751200,26.3,0.654,29.787,0,0.0000,0.0000,0.0000,0.008178,0.209262,-0.21201,-0.21207,0.15978,131072,400
23500,752000,26.2,0.673,29.809,1,0.0000,0.0000,1.0000,0.010247,0.211008,-0.21439,-0.21445,0.15963,131072,400
23525,752800,26.3,0.698,29.771,2,0.0000,0.0000,1.0000,0.006899,0.209348,-0.21242,-0.21235,0.15948,131072,400
23550,753600,26.2,0.691,29.789,2,0.0000,0.0000,1.0000,0.008203,0.208444,-0.21175,-0.21181,0.15933,131072,400
23575,754400,26.3,0.699,29.710,7,0.0000,0.0000,1.0000,0.006548,0.208666,-0.21217,-0.21205,0.15918,131072,400
23600,755200,26.2,0.686,29.849,2,0.0000,0.0000,1.0000,0.007831,0.208179,-0.21127,-0.21130,0.15903,131072,400
23625,756000,26.2,0.693,29.812,2,0.0000,0.0000,1.0000,0.007872,0.208418,-0.21129,-0.21137,0.15888,131072,400
23650,756800,26.2,0.696,29.826,2,0.0000,0.0000,1.0000,0.007933,0.207092,-0.21042,-0.21041,0.15873,131072,400
23675,757600,26.2,0.741,29.806,5,0.0000,0.0000,1.0000,0.006832,0.206629,-0.20951,-0.20954,0.15858,131072,400
23700,758400,26.2,0.652,29.854,0,0.0000,0.0000,0.0000,0.006867,0.207330,-0.21032,-0.21029,0.15843,131072,400
23725,759200,26.4,0.653,29.705,0,0.0000,0.0000,0.0000,0.007298,0.209475,-0.21246,-0.21239,0.15828,131072,400
23750,760000,26.2,0.670,29.818,1,0.0000,0.0000,1.0000,0.006485,0.209367,-0.21200,-0.21205,0.15813,131072,400
23775,760800,26.2,0.725,29.818,4,0.0000,0.0000,1.0000,0.006148,0.209946,-0.21282,-0.21276,0.15798,131072,400
23800,761600,26.2,0.703,29.857,3,0.0000,0.0000,1.0000,0.005861,0.210663,-0.21372,-0.21375,0.15783,131072,400
23825,762400,26.3,0.654,29.798,1,0.0000,0.0000,1.0000,0.006518,0.209698,-0.21186,-0.21192,0.15769,131072,400
23850,763200,26.4,0.636,29.712,0,0.0000,0.0000,0.0000,0.006076,0.212242,-0.21493,-0.21490,0.15754,131072,400
23875,764000,26.3,0.665,29.764,1,0.0000,0.0000,1.0000,0.006169,0.211761,-0.21434,-0.21435,0.15739,131072,400
23900,764800,26.3,0.680,29.755,2,0.0000,0.0000,1.0000,0.006293,0.211810,-0.21460,-0.21463,0.15724,131072,400
23925,765600,26.3,0.697,29.779,2,0.0000,0.0000,1.0000,0.005896,0.211332,-0.21408,-0.21400,0.15709,131072,400
23950,766400,26.2,0.725,29.766,7,0.0000,0.0000,1.0000,0.005737,0.208446,-0.21153,-0.21157,0.15694,131072,400
23975,767200,26.3,0.676,29.731,2,0.0000,0.0000,1.0000,0.006475,0.208335,-0.21086,-0.21084,0.15679,131072,400
24000,768000,26.3,0.696,29.773,2,0.0000,0.0000,1.0000,0.006113,0.209925,-0.21252,-0.21252,0.15664,131072,400
24025,768800,26.3,0.672,29.763,2,0.0000,0.0000,1.0000,0.006528,0.209782,-0.21226,-0.21225,0.15649,131072,400
24050,769600,26.3,0.735,29.722,5,0.0000,0.0000,1.0000,0.006711,0.208414,-0.21162,-0.21162,0.15634,131072,400
24075,770400,26.3,0.646,29.754,0,0.0000,0.0000,0.0000,0.005378,0.207204,-0.21080,-0.21069,0.15619,131072,400
24100,771200,26.3,0.654,29.797,0,0.0000,0.0000,0.0000,0.007270,0.204712,-0.20828,-0.20832,0.15604,131072,400
24125,772000,26.2,0.700,29.810,2,0.0000,0.0000,1.0000,0.006742,0.204731,-0.20815,-0.20803,0.15589,131072,400
24150,772800,26.2,0.710,29.813,3,0.0000,0.0000,1.0000,0.007169,0.201024,-0.20499,-0.20503,0.15574,131072,400
24175,773600,26.2,0.725,29.805,3,0.0000,0.0000,1.0000,0.006372,0.201395,-0.20421,-0.20418,0.15559,131072,400
24200,774400,26.2,0.674,29.818,1,0.0000,0.0000,1.0000,0.007425,0.201336,-0.20442,-0.20445,0.15545,131072,400
24225,775200,26.3,0.643,29.827,0,0.0000,0.0000,0.0000,0.007090,0.201296,-0.20416,-0.20417,0.15530,131072,400
24250,776000,26.2,0.676,29.866,1,0.0000,0.0000,1.0000,0.008798,0.202588,-0.20590,-0.20595,0.15515,131072,400
24275,776800,26.2,0.698,29.825,2,0.0000,0.0000,1.0000,0.007888,0.203731,-0.20729,-0.20725,0.15500,131072,400
24300,777600,26.2,0.670,29.825,2,0.0000,0.0000,1.0000,0.007068,0.205365,-0.20799,-0.20813,0.15485,131072,400
24325,778400,26.3,0.693,29.775,7,0.0000,0.0000,1.0000,0.009303,0.205838,-0.20886,-0.20877,0.15470,131072,400
24350,779200,26.2,0.698,29.825,2,0.0000,0.0000,1.0000,0.008949,0.207833,-0.21169,-0.21171,0.15455,131072,400
24375,780000,26.3,0.686,29.764,2,0.0000,0.0000,1.0000,0.007503,0.204824,-0.20851,-0.20850,0.15440,131072,400
24400,780800,26.2,0.689,29.828,2,0.0000,0.0000,1.0000,0.007949,0.205600,-0.20965,-0.20963,0.15425,131072,400
24425,781600,26.1,0.739,29.856,5,0.0000,0.0000,1.0000,0.007548,0.207353,-0.21042,-0.21042,0.15410,131072,400
24450,782400,26.2,0.648,29.831,0,0.0000,0.0000,0.0000,0.007386,0.206844,-0.20997,-0.20995,0.15395,131072,400
24475,783200,26.3,0.641,29.832,0,0.0000,0.0000,0.0000,0.007408,0.206255,-0.20991,-0.20999,0.15380,131072,400
24500,784000,26.3,0.689,29.763,2,0.0000,0.0000,1.0000,0.009566,0.207501,-0.21094,-0.21105,0.15365,131072,400
24525,784800,26.1,0.731,29.929,3,0.0000,0.0000,1.0000,0.007810,0.206892,-0.21045,-0.21040,0.15350,131072,400
24550,785600,26.3,0.688,29.771,3,0.0000,0.0000,1.0000,0.006202,0.206834,-0.21069,-0.21051,0.15335,131072,400
24575,786400,26.3,0.648,29.761,1,0.0000,0.0000,1.0000,0.005376,0.203320,-0.20686,-0.20694,0.15321,131072,400
24600,787200,26.3,0.649,29.730,0,0.0000,0.0000,0.0000,0.007490,0.202533,-0.20581,-0.20582,0.15306,131072,400
24625,788000,26.3,0.674,29.788,1,0.0000,0.0000,1.0000,0.008937,0.204568,-0.20842,-0.20833,0.15291,131072,400
24650,788800,26.3,0.692,29.780,2,0.0000,0.0000,1.0000,0.007264,0.203107,-0.20691,-0.20689,0.15276,131072,400
24675,789600,26.2,0.717,29.846,3,0.0000,0.0000,1.0000,0.008303,0.200178,-0.20414,-0.20421,0.15261,131072,400
24700,790400,26.2,0.693,29.854,6,0.0000,0.0000,1.0000,0.007759,0.202740,-0.20622,-0.20618,0.15246,131072,400
24725,791200,26.1,0.682,29.917,2,0.0000,0.0000,1.0000,0.007122,0.202336,-0.20610,-0.20615,0.15231,131072,400
24750,792000,26.2,0.674,29.843,2,0.0000,0.0000,1.0000,0.007991,0.203962,-0.20769,-0.20777,0.15216,131072,400
24775,792800,26.2,0.674,29.820,2,0.0000,0.0000,1.0000,0.007627,0.200633,-0.20510,-0.20508,0.15201,131072,400
24800,793600,26.2,0.719,29.865,5,0.0000,0.0000,1.0000,0.008364,0.198825,-0.20282,-0.20279,0.15186,131072,400
24825,794400,26.2,0.643,29.872,0,0.0000,0.0000,0.0000,0.006617,0.200118,-0.20393,-0.20394,0.15171,131072,400
24850,795200,26.2,0.658,29.873,0,0.0000,0.0000,0.0000,0.007751,0.201016,-0.20433,-0.20444,0.15156,131072,400
24875,796000,26.2,0.691,29.818,2,0.0000,0.0000,1.0000,0.010512,0.203147,-0.20663,-0.20682,0.15141,131072,400
24900,796800,26.3,0.706,29.741,3,0.0000,0.0000,1.0000,0.010445,0.207134,-0.21068,-0.21074,0.15126,131072,400
24925,797600,26.2,0.708,29.867,3,0.0000,0.0000,1.0000,0.008041,0.206484,-0.21025,-0.21026,0.15111,131072,400
24950,798400,26.3,0.658,29.780,1,0.0000,0.0000,1.0000,0.007265,0.207272,-0.21088,-0.21081,0.15097,131072,400
24975,799200,26.3,0.651,29.780,0,0.0000,0.0000,0.0000,0.008661,0.209589,-0.21277,-0.21289,0.15082,131072,400
25000,800000,26.2,0.667,29.818,1,0.0000,0.0000,1.0000,0.008152,0.211693,-0.21494,-0.21496,0.15067,131072,400
25025,800800,26.2,0.683,29.853,2,0.0000,0.0000,1.0000,0.007828,0.212126,-0.21496,-0.21509,0.15052,131072,400
25050,801600,26.2,0.709,29.803,3,0.0000,0.0000,1.0000,0.008269,0.217463,-0.22130,-0.22127,0.15037,131072,400
25075,802400,26.2,0.701,29.870,6,0.0000,0.0000,1.0000,0.007843,0.214480,-0.21814,-0.21824,0.15022,131072,400
25100,803200,26.2,0.708,29.779,3,0.0000,0.0000,1.0000,0.006730,0.214544,-0.21784,-0.21774,0.15007,131072,400
25125,804000,26.3,0.669,29.769,1,0.0000,0.0000,1.0000,0.006407,0.211330,-0.21526,-0.21518,0.14992,131072,400
25150,804800,26.3,0.664,29.807,2,0.0000,0.0000,1.0000,0.008419,0.213907,-0.21755,-0.21771,0.14977,131072,400
25175,805600,26.2,0.724,29.768,5,0.0000,0.0000,1.0000,0.008213,0.216674,-0.21968,-0.21967,0.14962,131072,400
25200,806400,26.3,0.643,29.767,0,0.0000,0.0000,0.0000,0.007063,0.216326,-0.21928,-0.21936,0.14947,131072,400
25225,807200,26.2,0.649,29.891,0,0.0000,0.0000,0.0000,0.007317,0.218287,-0.22161,-0.22159,0.14932,131072,400
25250,808000,26.3,0.685,29.783,2,0.0000,0.0000,1.0000,0.006833,0.215379,-0.21946,-0.21950,0.14917,131072,400
25275,808800,26.2,0.694,29.792,3,0.0000,0.0000,1.0000,0.006448,0.214342,-0.21829,-0.21819,0.14902,131072,400
25300,809600,26.2,0.709,29.788,3,0.0000,0.0000,1.0000,0.007716,0.213913,-0.21830,-0.21830,0.14887,131072,400
25325,810400,26.2,0.681,29.852,1,0.0000,0.0000,1.0000,0.006514,0.212884,-0.21730,-0.21740,0.14873,131072,400
25350,811200,26.3,0.652,29.762,0,0.0000,0.0000,0.0000,0.005700,0.212397,-0.21602,-0.21593,0.14858,131072,400
25375,812000,26.2,0.654,29.906,1,0.0000,0.0000,1.0000,0.006994,0.210550,-0.21406,-0.21411,0.14843,131072,400
25400,812800,26.2,0.733,29.830,3,0.0000,0.0000,1.0000,0.006007,0.212543,-0.21568,-0.21563,0.14828,131072,400
25425,813600,26.3,0.692,29.748,2,0.0000,0.0000,1.0000,0.006599,0.215737,-0.21936,-0.21942,0.14813,131072,400
25450,814400,26.3,0.691,29.770,6,0.0000,0.0000,1.0000,0.005203,0.212715,-0.21562,-0.21560,0.14798,131072,400
25475,815200,26.2,0.707,29.806,3,0.0000,0.0000,1.0000,0.006349,0.212986,-0.21590,-0.21585,0.14783,131072,400
25500,816000,26.2,0.683,29.848,1,0.0000,0.0000,1.0000,0.005990,0.212480,-0.21555,-0.21554,0.14768,131072,400
25525,816800,26.2,0.706,29.831,2,0.0000,0.0000,1.0000,0.006401,0.212136,-0.21544,-0.21550,0.14753,131072,400
25550,817600,26.2,0.729,29.823,5,0.0000,0.0000,1.0000,0.005991,0.213097,-0.21619,-0.21613,0.14738,131072,400
25575,818400,26.3,0.642,29.775,0,0.0000,0.0000,0.0000,0.005694,0.210714,-0.21415,-0.21414,0.14723,131072,400
25600,819200,26.2,0.643,29.943,0,0.0000,0.0000,0.0000,0.005878,0.208148,-0.21161,-0.21164,0.14708,131072,400
25625,820000,26.3,0.697,29.718,2,0.0000,0.0000,1.0000,0.005353,0.207177,-0.21071,-0.21078,0.14693,131072,400
25650,820800,26.2,0.725,29.757,3,0.0000,0.0000,1.0000,0.005335,0.209848,-0.21269,-0.21258,0.14678,131072,400
25675,821600,26.2,0.738,29.747,3,0.0000,0.0000,1.0000,0.006077,0.208247,-0.21202,-0.21206,0.14663,131072,400
25700,822400,26.3,0.674,29.711,1,0.0000,0.0000,1.0000,0.005197,0.205413,-0.20906,-0.20900,0.14649,131072,400
25725,823200,26.2,0.635,29.887,0,0.0000,0.0000,0.0000,0.006108,0.204033,-0.20771,-0.20769,0.14634,131072,400
25750,824000,26.3,0.674,29.787,1,0.0000,0.0000,1.0000,0.007485,0.204911,-0.20782,-0.20787,0.14619,131072,400
25775,824800,26.3,0.700,29.728,3,0.0000,0.0000,1.0000,0.006883,0.203434,-0.20645,-0.20640,0.14604,131072,400
25800,825600,26.2,0.689,29.868,2,0.0000,0.0000,1.0000,0.007772,0.205816,-0.20909,-0.20902,0.14589,131072,400
25825,826400,26.3,0.678,29.771,6,0.0000,0.0000,1.0000,0.007322,0.205814,-0.20892,-0.20904,0.14574,131072,400
25850,827200,26.3,0.712,29.726,3,0.0000,0.0000,1.0000,0.008556,0.210421,-0.21329,-0.21330,0.14559,131072,400
25875,828000,26.3,0.663,29.760,1,0.0000,0.0000,1.0000,0.006963,0.212726,-0.21575,-0.21578,0.14544,131072,400
