frame,tick,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout
8032,251,34.5788,4.5669,1.5000,0.0000,0.6115,0.4574,0.2834,0.0089,0,0,0,0
8064,252,30.0002,4.4632,1.5000,0.0000,1.0000,0.3421,-0.3774,-0.0105,0,0,0,0
8096,253,21.7838,4.3196,1.5000,0.0000,0.9305,-0.3463,-0.5963,-0.0217,0,0,0,0
8128,254,28.3944,4.4092,1.5000,0.0000,0.7946,-0.6782,0.6768,0.0153,0,0,0,0
8160,255,27.6016,4.3619,1.5000,0.0000,1.0000,0.3860,-0.0426,-0.0006,0,0,0,0
8192,256,34.8974,4.4405,1.5000,0.0000,0.7277,0.3719,0.6461,0.0197,0,0,0,0
8224,257,41.4836,4.4997,1.5000,0.0000,1.0000,0.2210,0.6400,0.0190,0,0,0,0
8256,258,45.5616,4.5177,1.5000,0.0000,1.0000,0.3905,0.4003,0.0130,0,0,0,0
8288,259,40.7558,4.4482,1.5000,0.0000,0.3887,-0.5391,-0.3698,-0.0158,0,0,0,0
8320,260,36.3207,4.3887,1.5000,0.0000,0.0968,-0.3338,-0.3630,-0.0154,0,0,0,0
8352,261,29.8852,4.2843,1.5000,0.0000,0.2910,0.2465,-0.5776,-0.0187,0,0,0,0
8384,262,28.0213,4.2363,1.5000,0.0000,0.3340,0.6548,-0.2089,-0.0053,0,0,0,0
8416,263,22.9221,4.1440,1.5000,0.0000,0.4905,0.2986,-0.4270,-0.0142,0,0,0,0
8448,264,29.2102,4.2207,1.5000,0.0000,0.6065,-0.2156,0.5962,0.0155,0,0,0,0
8480,265,31.6457,4.2167,1.5000,0.0000,0.8962,0.6837,0.1974,0.0084,0,0,0,0
8512,266,32.9971,4.2137,1.5000,0.0000,0.6246,0.1909,0.1394,0.0034,0,0,0,0
8544,267,36.2642,4.2368,1.5000,0.0000,0.5315,0.3353,0.2893,0.0087,0,0,0,0
8576,268,29.1872,4.1136,1.5000,0.0000,0.6812,0.3358,-0.6180,-0.0192,0,0,0,0
8608,269,25.9024,4.0687,1.5000,0.0000,-0.2799,0.4187,-0.3459,-0.0121,0,0,0,0
8640,270,29.4148,4.1113,1.5000,0.0000,0.2378,-0.0404,0.3207,0.0074,0,0,0,0
8672,271,29.5559,4.0994,1.5000,0.0000,-0.0108,0.7964,-0.0781,-0.0009,0,0,0,0
8704,272,27.7325,4.0511,1.5000,0.0000,0.3013,0.8196,-0.2280,-0.0051,0,0,0,0
8736,273,26.0419,4.0157,1.5000,0.0000,0.1875,0.3806,-0.1729,-0.0061,0,0,0,0
8768,274,32.7351,4.0873,1.5000,0.0000,0.3872,0.4467,0.5548,0.0179,0,0,0,0
8800,275,35.5488,4.1187,1.5000,0.0000,-0.0802,0.4936,0.1879,0.0056,0,0,0,0
8832,276,39.6064,4.1808,1.5000,0.0000,0.0085,-0.5023,0.4280,0.0073,0,0,0,0
8864,277,48.7708,4.3070,1.5000,0.0000,-0.0674,-0.3842,0.9093,0.0221,0,0,0,0
8896,278,39.9265,4.2353,1.5000,0.0000,-1.0000,-0.6603,-0.8167,-0.0335,0,0,0,0
8928,279,49.0876,4.3641,1.5000,0.0000,0.2237,-1.0000,1.0000,0.0218,0,0,0,0
8960,280,40.2982,4.2791,1.5000,0.0000,-0.4349,-1.0000,-0.7413,-0.0316,0,0,0,0
8992,281,50.5515,4.4238,1.5000,0.0000,-0.2014,-0.2910,1.0000,0.0247,0,0,0,0
9024,282,40.7253,4.3226,1.5000,0.0000,-0.3672,-1.0000,-0.8413,-0.0342,0,0,0,0
9056,283,50.7724,4.4353,1.5000,0.0000,0.5937,-0.0208,1.0000,0.0278,0,0,0,0
9088,284,39.2146,4.3047,1.5000,0.0000,-0.2077,-0.9479,-1.0000,-0.0383,0,0,0,0
9120,285,49.1043,4.4442,1.5000,0.0000,-0.1014,-0.3206,0.9673,0.0237,0,0,0,0
9152,286,45.1858,4.4033,1.5000,0.0000,-0.5296,0.4681,-0.4619,-0.0154,0,0,0,0
9184,287,53.9622,4.5137,1.5000,0.0000,-0.1719,0.4712,0.7941,0.0224,0,0,0,0
9216,288,48.1488,4.4738,1.5000,0.0000,-0.8371,-0.4243,-0.5665,-0.0240,0,0,0,0
9248,289,58.4941,4.6100,1.5000,0.0000,-0.4339,0.4882,0.9532,0.0262,0,0,0,0
9280,290,68.1955,4.7385,1.5000,0.0000,-0.5391,-0.0306,0.9989,0.0243,0,0,0,0
9312,291,75.3107,4.7848,1.5000,0.0000,0.4039,0.7705,0.6998,0.0230,0,0,0,0
9344,292,85.2977,4.8589,1.5000,0.0000,-0.0879,1.0000,1.0000,0.0323,0,0,0,0
9376,293,94.5709,4.9046,1.5000,0.0000,0.1036,0.6224,1.0000,0.0327,0,0,0,0
9408,294,103.3088,4.8943,1.5000,0.0000,1.0000,0.3766,1.0000,0.0373,0,0,0,0
9440,295,111.6840,4.8819,1.5000,0.0000,0.5688,0.0154,1.0000,0.0359,0,0,0,0
9472,296,119.9321,4.8669,1.5000,0.0000,0.1620,-0.1346,1.0000,-0.0351,0,0,0,0
9504,297,126.0848,4.8193,1.5000,0.0000,0.7242,-0.1998,0.7491,-0.0245,0,0,0,0
9536,298,134.5092,4.7476,1.5000,0.0000,0.8743,0.7635,0.8732,-0.0316,0,0,0,0
9568,299,144.1465,4.6465,1.5000,0.0000,1.0000,0.6118,1.0000,-0.0334,0,0,0,0
9600,300,150.6345,4.5858,1.5000,0.0000,0.1748,0.1591,0.6966,-0.0244,0,0,0,0
9632,301,158.2745,4.5270,1.5000,0.0000,-0.5115,-0.2136,0.8733,-0.0298,0,0,0,0
9664,302,165.0670,4.4532,1.5000,0.0000,-0.1715,-0.4261,0.7723,-0.0241,0,0,0,0
9696,303,175.0278,4.3056,1.5000,0.0000,0.7111,-0.2935,1.0000,-0.0290,0,0,0,0
9728,304,183.9689,4.2247,1.5000,0.0000,-0.5818,1.0000,0.7620,-0.0328,0,0,0,0
9760,305,179.4760,4.3112,1.5000,0.0000,-0.6529,0.4266,-0.4295,0.0062,0,0,0,0
9792,306,180.6034,4.3047,1.5000,0.0000,-0.2180,0.0813,0.1101,-0.0072,0,0,0,0
9824,307,173.5646,4.4109,1.5000,0.0000,-0.3953,0.1839,-0.6758,0.0152,0,0,0,0
9856,308,180.8705,4.3565,1.5000,0.0000,-0.7697,1.0000,0.6272,-0.0288,0,0,0,0
9888,309,177.5425,4.4247,1.5000,0.0000,-0.6871,0.1480,-0.2929,0.0033,0,0,0,0
9920,310,173.2324,4.5074,1.5000,0.0000,-0.3334,1.0000,-0.5157,0.0059,0,0,0,0
9952,311,172.9828,4.5487,1.5000,0.0000,-0.6908,1.0000,-0.1036,-0.0070,0,0,0,0
9984,312,177.1987,4.5314,1.5000,0.0000,-0.7362,0.9210,0.3438,-0.0197,0,0,0,0
10016,313,170.2604,4.6710,1.5000,0.0000,-1.0000,1.0000,-0.7389,0.0105,0,0,0,0
10048,314,177.2967,4.6255,1.5000,0.0000,-1.0000,1.0000,0.6271,-0.0287,0,0,0,0
10080,315,177.0708,4.6726,1.5000,0.0000,-0.8716,1.0000,-0.0848,-0.0079,0,0,0,0
10112,316,175.4563,4.7430,1.5000,0.0000,-1.0000,1.0000,-0.2121,-0.0046,0,0,0,0
10144,317,170.5791,4.8542,1.5000,0.0000,-0.8910,1.0000,-0.5435,0.0049,0,0,0,0
10176,318,167.3303,4.9312,1.5000,0.0000,-0.5690,1.0000,-0.4096,0.0019,0,0,0,0
10208,319,176.9828,4.7860,1.5000,0.0000,0.7358,0.7771,0.8370,-0.0279,0,0,0,0
10240,320,169.6899,4.9238,1.5000,0.0000,-0.6525,1.0000,-0.7907,0.0123,0,0,0,0
10272,321,180.8353,4.7601,1.5000,0.0000,0.4737,0.5747,1.0000,-0.0323,0,0,0,0
10304,322,174.1935,4.9005,1.5000,0.0000,-1.0000,0.8148,-0.6695,0.0091,0,0,0,0
10336,323,185.2954,4.7849,1.5000,0.0000,-1.0000,0.9630,1.0000,-0.0381,0,0,0,0
10368,324,180.7645,4.8662,1.5000,0.0000,-0.6728,-0.4430,-0.3382,0.0071,0,0,0,0
10400,325,183.7239,4.8474,1.5000,0.0000,-0.5857,0.4419,0.2619,-0.0139,0,0,0,0
10432,326,181.6277,4.8882,1.5000,0.0000,-0.6095,-0.5899,-0.1019,0.0013,0,0,0,0
10464,327,184.0438,4.8703,1.5000,0.0000,-0.6867,-0.1767,0.2793,-0.0115,0,0,0,0
10496,328,185.2378,4.8485,1.5000,0.0000,-0.1454,-0.4866,0.1671,-0.0056,0,0,0,0
10528,329,182.8506,4.8983,1.5000,0.0000,-0.5588,-0.2300,-0.1664,0.0014,0,0,0,0
10560,330,184.0780,4.8852,1.5000,0.0000,-0.2975,-0.2188,0.1519,-0.0068,0,0,0,0
10592,331,174.9889,5.0213,1.5000,0.0000,-0.2483,-0.4423,-0.8047,0.0206,0,0,0,0
10624,332,168.8324,5.1354,1.5000,0.0000,-0.5122,0.6211,-0.6501,0.0102,0,0,0,0
10656,333,178.9256,4.9724,1.5000,0.0000,0.4066,-0.2635,1.0000,-0.0277,0,0,0,0
10688,334,171.1013,5.1131,1.5000,0.0000,-0.5836,0.4783,-0.7818,0.0143,0,0,0,0
10720,335,181.5862,4.9549,1.5000,0.0000,0.1440,0.0741,1.0000,-0.0300,0,0,0,0
10752,336,180.6101,4.9808,1.5000,0.0000,-0.2737,0.1516,-0.0927,-0.0019,0,0,0,0
10784,337,183.4289,4.9296,1.5000,0.0000,0.2712,0.0230,0.2471,-0.0092,0,0,0,0
10816,338,181.8427,4.9569,1.5000,0.0000,-0.2488,-0.2865,-0.1057,0.0007,0,0,0,0
10848,339,179.5079,4.9909,1.5000,0.0000,0.2321,0.3593,-0.2686,0.0032,0,0,0,0
10880,340,175.0532,5.0944,1.5000,0.0000,-0.6502,0.9997,-0.4963,0.0039,0,0,0,0
10912,341,185.2656,4.9687,1.5000,0.0000,-0.4594,1.0000,0.8863,-0.0329,0,0,0,0
10944,342,184.8808,5.0007,1.5000,0.0000,-0.7319,0.1993,-0.0155,-0.0053,0,0,0,0
10976,343,180.7655,5.1107,1.5000,0.0000,-0.9221,1.0000,-0.4311,0.0016,0,0,0,0
11008,344,177.4455,5.1867,1.5000,0.0000,-0.3838,0.7520,-0.3703,0.0023,0,0,0,0
11040,345,170.8173,5.3291,1.5000,0.0000,-1.0000,0.6315,-0.6634,0.0088,0,0,0,0
11072,346,181.3217,5.1864,1.5000,0.0000,-0.4029,0.3568,1.0000,-0.0320,0,0,0,0
11104,347,177.4830,5.2560,1.5000,0.0000,-0.1152,0.3398,-0.3917,0.0054,0,0,0,0
11136,348,176.8560,5.2794,1.5000,0.0000,-0.2987,0.2545,-0.0709,-0.0031,0,0,0,0
11168,349,177.0067,5.2974,1.5000,0.0000,-0.5453,0.1666,0.0241,-0.0059,0,0,0,0
11200,350,171.6608,5.3958,1.5000,0.0000,-0.3456,0.3200,-0.5380,0.0086,0,0,0,0
11232,351,180.9859,5.2641,1.5000,0.0000,-0.7190,-0.6749,1.0000,-0.0282,0,0,0,0
11264,352,185.1987,5.2132,1.5000,0.0000,-0.6083,-0.0878,0.4296,-0.0154,0,0,0,0
11296,353,187.2360,5.1772,1.5000,0.0000,-0.1323,-0.3767,0.2277,-0.0076,0,0,0,0
11328,354,185.1348,5.2149,1.5000,0.0000,-0.2052,-0.1908,-0.1628,0.0017,0,0,0,0
11360,355,182.4066,5.2606,1.5000,0.0000,-0.0503,-0.0332,-0.2466,0.0035,0,0,0,0
11392,356,188.2552,5.1834,1.5000,0.0000,-0.2958,0.6221,0.4917,-0.0195,0,0,0,0
11424,357,197.0199,5.0399,1.5000,0.0000,-0.0458,0.2135,0.7483,-0.0242,0,0,0,0
11456,358,188.8425,5.1896,1.5000,0.0000,-0.1617,0.3328,-0.7336,0.0148,0,0,0,0
11488,359,186.7192,5.2313,1.5000,0.0000,0.0453,0.4329,-0.2337,0.0013,0,0,0,0
11520,360,188.5772,5.2010,1.5000,0.0000,-0.1389,-0.1977,0.1932,-0.0075,0,0,0,0
11552,361,193.2073,5.1215,1.5000,0.0000,-0.1445,-0.3191,0.4462,-0.0137,0,0,0,0
11584,362,195.8934,5.0911,1.5000,0.0000,-0.5186,0.0263,0.2578,-0.0112,0,0,0,0
11616,363,189.6309,5.2135,1.5000,0.0000,-0.5876,-0.0902,-0.5055,0.0097,0,0,0,0
11648,364,189.7708,5.2238,1.5000,0.0000,-0.5974,-0.3002,0.0714,-0.0049,0,0,0,0
11680,365,187.1470,5.2620,1.5000,0.0000,-0.1019,-0.5357,-0.1814,0.0039,0,0,0,0
11712,366,186.1121,5.2743,1.5000,0.0000,-0.0521,-0.3909,-0.0554,0.0001,0,0,0,0
11744,367,186.7444,5.2549,1.5000,0.0000,0.0008,-0.5182,0.1054,-0.0034,0,0,0,0
11776,368,190.8116,5.1775,1.5000,0.0000,0.1311,-0.2775,0.3833,-0.0115,0,0,0,0
11808,369,190.0226,5.1938,1.5000,0.0000,-0.2525,-0.2645,-0.0323,-0.0015,0,0,0,0
11840,370,192.3267,5.1689,1.5000,0.0000,-0.6468,-0.2810,0.2633,-0.0102,0,0,0,0
11872,371,191.3381,5.2078,1.5000,0.0000,-0.7171,0.0497,-0.0524,-0.0035,0,0,0,0
11904,372,187.2283,5.2799,1.5000,0.0000,-0.2155,-0.2470,-0.3331,0.0063,0,0,0,0
11936,373,187.2699,5.2748,1.5000,0.0000,0.1220,-0.0400,0.0011,-0.0025,0,0,0,0
11968,374,188.9498,5.2815,1.5000,0.0000,-1.0000,0.2959,0.1755,-0.0113,1,0,0,1
12000,375,64.5787,2.4415,1.5000,0.0000,-0.2701,1.0000,0.8661,0.9970,0,0,0,0
12032,376,74.5699,2.4760,1.5000,0.0000,0.3482,0.4740,1.0000,0.0373,0,0,0,0
12064,377,84.2461,2.5027,1.5000,0.0000,0.1661,0.8444,0.8972,0.0369,0,0,0,0
12096,378,93.7722,2.5654,1.5000,0.0000,-1.0000,0.7896,0.8626,0.0317,0,0,0,0
12128,379,102.9202,2.6183,1.5000,0.0000,-1.0000,0.9044,0.8289,0.0312,0,0,0,0
12160,380,108.0648,2.6147,1.5000,0.0000,0.2035,0.1320,0.5832,0.0204,0,0,0,0
12192,381,107.2182,2.6042,1.5000,0.0000,0.2707,-0.6160,0.0515,-0.0055,0,0,0,0
12224,382,109.4025,2.5710,1.5000,0.0000,0.8560,0.1204,0.2380,0.0109,0,0,0,0
12256,383,108.3552,2.5306,1.5000,0.0000,1.0000,-0.0940,-0.0963,-0.0026,0,0,0,0
12288,384,107.4718,2.5013,1.5000,0.0000,0.7241,-0.1530,-0.0613,-0.0033,0,0,0,0
12320,385,108.7260,2.4645,1.5000,0.0000,0.9207,0.5999,0.0027,0.0072,0,0,0,0
12352,386,107.3377,2.4383,1.5000,0.0000,0.6388,-0.0940,-0.1368,-0.0059,0,0,0,0
12384,387,107.8360,2.4097,1.5000,0.0000,0.7331,-0.2536,0.1330,0.0028,0,0,0,0
12416,388,107.6046,2.3826,1.5000,0.0000,0.6660,0.3566,-0.1172,-0.0006,0,0,0,0
12448,389,106.8194,2.3523,1.5000,0.0000,0.7380,0.1743,-0.1341,-0.0027,0,0,0,0
12480,390,108.8318,2.3154,1.5000,0.0000,0.9413,0.2769,0.1737,0.0106,0,0,0,0
12512,391,112.2058,2.2903,1.5000,0.0000,0.6466,-0.0473,0.4197,0.0134,0,0,0,0
12544,392,113.7447,2.3011,1.5000,0.0000,-0.2731,0.3102,0.0978,-0.0112,0,0,0,0
12576,393,119.7965,2.3251,1.5000,0.0000,-0.6877,0.4108,0.6107,-0.0330,0,0,0,0
12608,394,118.3223,2.2978,1.5000,0.0000,0.7277,0.1758,-0.2356,0.0070,0,0,0,0
12640,395,120.9988,2.2951,1.5000,0.0000,0.0125,0.1900,0.2654,-0.0146,0,0,0,0
12672,396,127.0885,2.2919,1.5000,0.0000,-0.1516,0.0798,0.7010,-0.0298,0,0,0,0
12704,397,127.0104,2.2963,1.5000,0.0000,-0.0179,0.7419,-0.2117,-0.0032,0,0,0,0
12736,398,124.0214,2.2987,1.5000,0.0000,0.1386,0.5838,-0.5171,0.0100,0,0,0,0
12768,399,122.6847,2.3110,1.5000,0.0000,-0.2440,0.1888,-0.2039,0.0014,0,0,0,0
12800,400,122.3172,2.2975,1.5000,0.0000,0.3970,0.5372,-0.2002,0.0003,0,0,0,0
12832,401,124.4601,2.2727,1.5000,0.0000,0.6084,0.7276,0.0382,-0.0095,0,0,0,0
12864,402,125.2429,2.2537,1.5000,0.0000,0.4612,0.1491,0.0387,-0.0041,0,0,0,0
12896,403,126.4181,2.2356,1.5000,0.0000,0.4819,0.7066,-0.0739,-0.0060,0,0,0,0
12928,404,129.2360,2.2408,1.5000,0.0000,-0.1572,0.9937,0.0577,-0.0162,0,0,0,0
12960,405,128.5949,2.2545,1.5000,0.0000,-0.2453,0.5050,-0.2068,-0.0018,0,0,0,0
12992,406,128.3922,2.2531,1.5000,0.0000,0.1508,0.8027,-0.2524,-0.0019,0,0,0,0
13024,407,128.8589,2.2418,1.5000,0.0000,0.3210,0.4529,-0.0829,-0.0037,0,0,0,0
13056,408,129.8062,2.2353,1.5000,0.0000,0.2372,0.9116,-0.1526,-0.0064,0,0,0,0
13088,409,127.3150,2.2309,1.5000,0.0000,0.3329,0.6544,-0.4889,0.0087,0,0,0,0
13120,410,126.4654,2.2335,1.5000,0.0000,0.0420,0.5677,-0.2613,0.0005,0,0,0,0
13152,411,126.5995,2.2400,1.5000,0.0000,-0.1484,0.2035,-0.0368,-0.0044,0,0,0,0
13184,412,123.8205,2.2425,1.5000,0.0000,0.0777,0.2247,-0.3937,0.0091,0,0,0,0
13216,413,125.3319,2.2557,1.5000,0.0000,-0.2988,0.9815,-0.0885,-0.0114,0,0,0,0
13248,414,122.4323,2.2661,1.5000,0.0000,-0.0894,0.5969,-0.5069,0.0086,0,0,0,0
13280,415,122.8259,2.2701,1.5000,0.0000,-0.0882,0.3205,-0.0408,-0.0053,0,0,0,0
13312,416,123.6178,2.2414,1.5000,0.0000,0.6897,-0.0447,0.0906,-0.0030,0,0,0,0
13344,417,127.1410,2.2169,1.5000,0.0000,0.4817,0.1250,0.3684,-0.0157,0,0,0,0
13376,418,126.9599,2.2042,1.5000,0.0000,0.4077,0.6388,-0.2167,-0.0006,0,0,0,0
13408,419,122.7850,2.2045,1.5000,0.0000,0.1567,-0.0132,-0.4944,0.0156,0,0,0,0
13440,420,122.8882,2.2017,1.5000,0.0000,0.1093,0.5077,-0.1361,-0.0031,0,0,0,0
13472,421,119.2628,2.1700,1.5000,0.0000,0.9091,0.1042,-0.4824,0.0172,0,0,0,0
13504,422,121.2450,2.1826,1.5000,0.0000,-0.3930,-0.5303,0.3957,-0.0134,0,0,0,0
13536,423,122.1870,2.1716,1.5000,0.0000,0.2308,-0.2448,0.1785,-0.0058,0,0,0,0
13568,424,118.4635,2.1807,1.5000,0.0000,-0.1644,-0.4331,-0.3127,0.0125,0,0,0,0
13600,425,123.9971,2.2081,1.5000,0.0000,-0.8385,0.1207,0.6336,-0.0311,0,0,0,0
13632,426,126.2890,2.2073,1.5000,0.0000,-0.0521,0.2250,0.2077,-0.0131,0,0,0,0
13664,427,125.2653,2.1783,1.5000,0.0000,0.7555,-0.1822,-0.0915,0.0052,0,0,0,0
13696,428,121.5777,2.1878,1.5000,0.0000,-0.0775,0.3166,-0.5257,0.0123,0,0,0,0
13728,429,120.1505,2.1956,1.5000,0.0000,-0.1296,0.3492,-0.2675,0.0024,0,0,0,0
13760,430,116.9494,2.2107,1.5000,0.0000,-0.2911,0.3482,-0.4757,0.0094,0,0,0,0
13792,431,120.6047,2.2340,1.5000,0.0000,-0.6486,0.3535,0.3411,-0.0222,0,0,0,0
13824,432,119.6625,2.2326,1.5000,0.0000,0.0658,0.0990,-0.1413,0.0014,0,0,0,0
13856,433,120.5123,2.2111,1.5000,0.0000,0.5222,0.0757,0.0706,-0.0041,0,0,0,0
13888,434,118.6291,2.1862,1.5000,0.0000,0.6695,0.0162,-0.2409,0.0085,0,0,0,0
13920,435,119.1746,2.1621,1.5000,0.0000,0.6102,0.2975,-0.0314,-0.0024,0,0,0,0
13952,436,115.6559,2.1490,1.5000,0.0000,0.3732,-0.2338,-0.3556,0.0143,0,0,0,0
13984,437,114.1270,2.1576,1.5000,0.0000,-0.2054,-0.1193,-0.1454,0.0027,0,0,0,0
14016,438,118.0736,2.1851,1.5000,0.0000,-0.7206,0.7011,0.2694,-0.0241,0,0,0,0
14048,439,125.1811,2.2055,1.5000,0.0000,-0.7057,0.3607,0.7486,-0.0373,0,0,0,0
14080,440,118.5776,2.2163,1.5000,0.0000,-0.0349,0.3530,-0.8828,0.0251,0,0,0,0
14112,441,117.4328,2.1809,1.5000,0.0000,0.9037,-0.1220,-0.1136,0.0065,0,0,0,0
14144,442,111.8237,2.1667,1.5000,0.0000,0.3967,-0.1113,-0.6405,0.0222,0,0,0,0
14176,443,114.4410,2.1953,1.5000,0.0000,-0.7254,0.1963,0.2549,-0.0167,0,0,0,0
14208,444,117.2503,2.2094,1.5000,0.0000,-0.3781,0.3596,0.2332,-0.0173,0,0,0,0
14240,445,112.8826,2.2092,1.5000,0.0000,0.0423,-0.1158,-0.4876,0.0165,0,0,0,0
14272,446,112.9997,2.2216,1.5000,0.0000,-0.3121,-0.3211,0.1066,-0.0051,0,0,0,0
14304,447,117.8682,2.2420,1.5000,0.0000,-0.5637,-0.0427,0.5934,-0.0273,0,0,0,0
14336,448,116.4709,2.2517,1.5000,0.0000,-0.2182,0.0219,-0.1698,0.0020,0,0,0,0
14368,449,121.3692,2.2753,1.5000,0.0000,-0.6775,0.5360,0.4392,-0.0278,0,0,0,0
14400,450,118.8792,2.2807,1.5000,0.0000,-0.0224,0.6394,-0.4732,0.0074,0,0,0,0
14432,451,116.9411,2.2819,1.5000,0.0000,0.0542,0.8261,-0.4614,0.0055,0,0,0,0
14464,452,112.5792,2.2895,1.5000,0.0000,-0.1332,0.4386,-0.6403,0.0155,0,0,0,0
14496,453,114.2120,2.3242,1.5000,0.0000,-0.8714,0.5068,0.0569,-0.0146,0,0,0,0
14528,454,110.8299,2.3235,1.5000,0.0000,0.0193,-0.2390,-0.3379,0.0017,0,0,0,0
14560,455,113.5391,2.3635,1.5000,0.0000,-1.0000,1.0000,0.0513,-0.0096,0,0,0,0
14592,456,112.1421,2.3378,1.5000,0.0000,0.6513,0.4090,-0.2800,0.0064,0,0,0,0
14624,457,115.8831,2.3032,1.5000,0.0000,0.8401,-0.2484,0.5143,-0.0154,0,0,0,0
14656,458,115.3425,2.2673,1.5000,0.0000,0.9173,0.3511,-0.1704,0.0039,0,0,0,0
14688,459,111.5506,2.2362,1.5000,0.0000,0.7846,-0.4299,-0.3353,0.0138,0,0,0,0
14720,460,116.5159,2.2357,1.5000,0.0000,-0.0189,0.1225,0.5570,-0.0211,0,0,0,0
14752,461,110.0074,2.2138,1.5000,0.0000,0.5670,-0.2607,-0.7064,0.0110,0,0,0,0
14784,462,110.6386,2.2256,1.5000,0.0000,-0.2904,-0.1051,0.1041,-0.0017,0,0,0,0
14816,463,118.1321,2.2206,1.5000,0.0000,0.0723,-0.3167,0.9839,-0.0237,0,0,0,0
14848,464,116.1902,2.2330,1.5000,0.0000,-0.2597,0.4102,-0.3446,0.0041,0,0,0,0
14880,465,117.9965,2.2192,1.5000,0.0000,0.3138,-0.1096,0.2436,-0.0093,0,0,0,0
14912,466,115.4253,2.1814,1.5000,0.0000,1.0000,0.3171,-0.4117,0.0132,0,0,0,0
14944,467,114.8477,2.1683,1.5000,0.0000,0.3339,0.0604,-0.0891,0.0012,0,0,0,0
14976,468,121.1893,2.1840,1.5000,0.0000,-0.5073,0.0938,0.7304,-0.0333,0,0,0,0
15008,469,116.0727,2.1870,1.5000,0.0000,0.0013,-0.4519,-0.4774,0.0195,0,0,0,0
15040,470,121.4713,2.1994,1.5000,0.0000,-0.4395,-0.6866,0.8440,-0.0287,0,0,0,0
15072,471,113.4443,2.1782,1.5000,0.0000,0.6459,-0.2751,-0.8884,0.0355,0,0,0,0
15104,472,115.6220,2.1738,1.5000,0.0000,0.0919,-0.3132,0.3510,-0.0122,0,0,0,0
15136,473,123.0327,2.1768,1.5000,0.0000,-0.2508,-0.4024,1.0000,-0.0365,0,0,0,0
15168,474,122.4537,2.1837,1.5000,0.0000,-0.1295,0.2857,-0.1483,-0.0013,0,0,0,0
15200,475,123.0876,2.1797,1.5000,0.0000,0.0843,0.0497,0.0588,-0.0053,0,0,0,0
15232,476,128.4870,2.1658,1.5000,0.0000,0.1231,0.0107,0.6309,-0.0254,0,0,0,0
15264,477,127.3570,2.1619,1.5000,0.0000,0.1282,-0.2102,-0.0764,0.0025,0,0,0,0
15296,478,134.4810,2.1562,1.5000,0.0000,-0.3177,-0.5272,0.9956,-0.0341,0,0,0,0
15328,479,130.6318,2.1760,1.5000,0.0000,-0.1286,0.8021,-0.6713,0.0117,0,0,0,0
15360,480,133.3015,2.1608,1.5000,0.0000,0.2677,0.2844,0.2186,-0.0130,0,0,0,0
15392,481,132.1698,2.1734,1.5000,0.0000,-0.1915,0.3658,-0.2276,0.0005,0,0,0,0
15424,482,128.2390,2.1982,1.5000,0.0000,-0.4771,-0.4458,-0.3129,0.0115,0,0,0,0
15456,483,124.7811,2.2115,1.5000,0.0000,-0.1905,-0.0751,-0.3795,0.0108,0,0,0,0
15488,484,121.1052,2.1984,1.5000,0.0000,0.5100,0.5603,-0.6105,0.0150,0,0,0,0
15520,485,114.3196,2.1844,1.5000,0.0000,0.4750,0.0585,-0.8339,0.0290,0,0,0,0
15552,486,114.0106,2.1516,1.5000,0.0000,0.8175,-0.3984,0.0768,0.0025,0,0,0,0
15584,487,113.5697,2.1618,1.5000,0.0000,-0.2561,-0.3279,0.0451,-0.0023,0,0,0,0
15616,488,114.8142,2.1846,1.5000,0.0000,-0.5811,-1.0000,0.4417,-0.0114,0,0,0,0
15648,489,114.9170,2.1747,1.5000,0.0000,0.2348,-0.7217,0.2220,-0.0022,0,0,0,0
15680,490,112.9742,2.1602,1.5000,0.0000,0.3634,-0.7181,-0.0223,0.0075,0,0,0,0
15712,491,116.5353,2.1586,1.5000,0.0000,0.0103,-0.7268,0.6386,-0.0187,0,0,0,0
15744,492,118.5552,2.1915,1.5000,0.0000,-0.8753,-0.6850,0.4477,-0.0161,0,0,0,0
15776,493,120.1928,2.1952,1.5000,0.0000,-0.1337,-0.0466,0.2100,-0.0108,0,0,0,0
15808,494,125.9001,2.1794,1.5000,0.0000,0.1598,-0.8098,0.9078,-0.0265,0,0,0,0
15840,495,121.9079,2.1964,1.5000,0.0000,-0.3111,-0.2911,-0.3792,0.0127,0,0,0,0
15872,496,124.5400,2.1892,1.5000,0.0000,0.0909,0.0254,0.3024,-0.0139,0,0,0,0
15904,497,124.6542,2.1995,1.5000,0.0000,-0.2465,0.1706,-0.0288,-0.0048,0,0,0,0
15936,498,121.2293,2.2067,1.5000,0.0000,-0.0664,-0.0027,-0.4031,0.0114,0,0,0,0
15968,499,116.9217,2.2134,1.5000,0.0000,-0.0971,-0.3637,-0.4059,0.0154,0,0,0,0
16000,500,125.6359,2.2290,1.5000,0.0000,-0.6293,0.3705,0.9351,-0.0439,0,0,0,0
16032,501,127.7316,2.2357,1.5000,0.0000,-0.2373,0.2550,0.1820,-0.0132,0,0,0,0
16064,502,128.9321,2.2439,1.5000,0.0000,-0.2462,0.1992,0.0935,-0.0094,0,0,0,0
16096,503,134.0419,2.2474,1.5000,0.0000,-0.3335,0.5260,0.4624,-0.0262,0,0,0,0
