episode,t,update,step,px_x,dist,end_d,end_x,raw_a_x,raw_a_y,raw_a_w,move_a_x,move_a_y,move_a_w,teacher_a_x,teacher_a_y,teacher_a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
0,120,890,3645440,112.0815,1.6423,1.5000,0.0000,0.0737,-0.0198,0.0201,0.0737,-0.0198,0.0201,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9714,1.3770,0.9365,2.9455,2.6992
0,121,890,3645440,112.1869,1.6392,1.5000,0.0000,0.0784,-0.0199,0.0203,0.0784,-0.0199,0.0203,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9739,1.3790,0.9377,2.9455,2.6992
0,122,890,3645440,112.1869,1.6392,1.5000,0.0000,0.0392,-0.0129,0.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9739,1.3790,0.9377,2.9455,2.6992
0,123,890,3645440,112.1869,1.6392,1.5000,0.0000,0.0470,-0.0191,0.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0030,0,0,0,0,1.9739,1.3790,0.9377,2.9455,2.6992
0,124,890,3645440,112.1869,1.6392,1.5000,0.0000,0.0405,-0.0151,0.0281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7889,1,1,0,0,1.9739,1.3790,0.9377,2.9455,2.6992
1,0,890,3645440,123.1374,6.6096,1.5000,0.0000,2.5967,-0.0623,0.0816,1.0000,-0.0623,0.0816,3.1775,-0.1196,-0.0417,0.9970,0,0,0,0,0.0400,-0.0025,0.0051,6.6524,-0.5201
1,1,890,3645440,123.6861,6.5674,1.5000,0.0000,2.6635,-0.0715,0.0638,1.0000,-0.0715,0.0638,3.1636,-0.1212,-0.0457,-0.0002,0,0,0,0,0.0800,-0.0051,0.0091,6.6524,-0.5201
1,2,890,3645440,124.3506,6.5246,1.5000,0.0000,2.5090,-0.0616,0.0761,1.0000,-0.0616,0.0761,3.1500,-0.1223,-0.0488,-0.0006,0,0,0,0,0.1200,-0.0072,0.0139,6.6524,-0.5201
1,3,890,3645440,124.8142,6.4826,1.5000,0.0000,2.4536,-0.0701,0.0526,1.0000,-0.0701,0.0526,3.1355,-0.1238,-0.0525,0.0002,0,0,0,0,0.1601,-0.0095,0.0172,6.6524,-0.5201
1,4,890,3645440,125.1537,6.4410,1.5000,0.0000,2.4975,-0.0773,0.0383,1.0000,-0.0773,0.0383,3.1217,-0.1247,-0.0552,0.0007,0,0,0,0,0.2001,-0.0119,0.0196,6.6524,-0.5201
1,5,890,3645440,125.6260,6.3989,1.5000,0.0000,2.4543,-0.0699,0.0529,1.0000,-0.0699,0.0529,3.1083,-0.1253,-0.0571,0.0002,0,0,0,0,0.2402,-0.0139,0.0230,6.6524,-0.5201
1,6,890,3645440,126.0537,6.3570,1.5000,0.0000,2.3296,-0.0689,0.0472,1.0000,-0.0689,0.0472,3.0940,-0.1262,-0.0598,0.0003,0,0,0,0,0.2802,-0.0157,0.0259,6.6524,-0.5201
1,7,890,3645440,126.5604,6.3146,1.5000,0.0000,2.0901,-0.0592,0.0551,1.0000,-0.0592,0.0551,3.0796,-0.1270,-0.0623,0.0000,0,0,0,0,0.3203,-0.0171,0.0294,6.6524,-0.5201
1,8,890,3645440,127.0529,6.2723,1.5000,0.0000,2.1050,-0.0604,0.0531,1.0000,-0.0604,0.0531,3.0645,-0.1280,-0.0652,0.0001,0,0,0,0,0.3603,-0.0183,0.0327,6.6524,-0.5201
1,9,890,3645440,127.3857,6.2307,1.5000,0.0000,2.0421,-0.0662,0.0345,1.0000,-0.0662,0.0345,3.0491,-0.1289,-0.0680,0.0007,0,0,0,0,0.4004,-0.0197,0.0349,6.6524,-0.5201
1,10,890,3645440,127.5362,6.1901,1.5000,0.0000,2.3859,-0.0838,0.0145,1.0000,-0.0838,0.0145,3.0345,-0.1295,-0.0700,0.0014,0,0,0,0,0.4405,-0.0216,0.0358,6.6524,-0.5201
1,11,890,3645440,127.9703,6.1480,1.5000,0.0000,2.3813,-0.0705,0.0464,1.0000,-0.0705,0.0464,3.0209,-0.1296,-0.0711,0.0003,0,0,0,0,0.4806,-0.0230,0.0387,6.6524,-0.5201
1,12,890,3645440,128.3609,6.1061,1.5000,0.0000,2.3290,-0.0711,0.0409,1.0000,-0.0711,0.0409,3.0052,-0.1304,-0.0736,0.0005,0,0,0,0,0.5206,-0.0243,0.0413,6.6524,-0.5201
1,13,890,3645440,128.6032,6.0650,1.5000,0.0000,2.2191,-0.0754,0.0236,1.0000,-0.0754,0.0236,2.9895,-0.1311,-0.0759,0.0011,0,0,0,0,0.5607,-0.0256,0.0428,6.6524,-0.5201
1,14,890,3645440,128.6713,6.0248,1.5000,0.0000,2.1930,-0.0831,0.0037,1.0000,-0.0831,0.0037,2.9746,-0.1314,-0.0775,0.0017,0,0,0,0,0.6008,-0.0273,0.0430,6.6524,-0.5201
1,15,890,3645440,128.7901,5.9843,1.5000,0.0000,2.1802,-0.0803,0.0093,1.0000,-0.0803,0.0093,2.9608,-0.1314,-0.0783,0.0015,0,0,0,0,0.6409,-0.0287,0.0436,6.6524,-0.5201
1,16,890,3645440,128.8815,5.9441,1.5000,0.0000,2.1584,-0.0810,0.0060,1.0000,-0.0810,0.0060,2.9464,-0.1314,-0.0793,0.0016,0,0,0,0,0.6810,-0.0302,0.0440,6.6524,-0.5201
1,17,890,3645440,128.9567,5.9039,1.5000,0.0000,2.0560,-0.0792,0.0038,1.0000,-0.0792,0.0038,2.9320,-0.1314,-0.0802,0.0017,0,0,0,0,0.7211,-0.0317,0.0442,6.6524,-0.5201
1,18,890,3645440,129.1956,5.8629,1.5000,0.0000,1.9145,-0.0680,0.0217,1.0000,-0.0680,0.0217,2.9176,-0.1314,-0.0810,0.0011,0,0,0,0,0.7612,-0.0326,0.0456,6.6524,-0.5201
1,19,890,3645440,129.7334,5.8202,1.5000,0.0000,1.8679,-0.0532,0.0549,1.0000,-0.0532,0.0549,2.9017,-0.1317,-0.0827,-0.0001,0,0,0,0,0.8013,-0.0329,0.0490,6.6524,-0.5201
1,20,890,3645440,130.0250,5.7789,1.5000,0.0000,2.0146,-0.0686,0.0272,1.0000,-0.0686,0.0272,2.8832,-0.1327,-0.0859,0.0009,0,0,0,0,0.8414,-0.0337,0.0507,6.6524,-0.5201
1,21,890,3645440,130.4512,5.7369,1.5000,0.0000,1.7662,-0.0561,0.0413,1.0000,-0.0561,0.0413,2.8664,-0.1331,-0.0879,0.0004,0,0,0,0,0.8814,-0.0339,0.0533,6.6524,-0.5201
1,22,890,3645440,130.5171,5.6968,1.5000,0.0000,1.6855,-0.0708,0.0003,1.0000,-0.0708,0.0003,2.8483,-0.1338,-0.0906,0.0017,0,0,0,0,0.9215,-0.0346,0.0533,6.6524,-0.5201
1,23,890,3645440,130.6666,5.6564,1.5000,0.0000,1.7145,-0.0677,0.0096,1.0000,-0.0677,0.0096,2.8329,-0.1337,-0.0915,0.0014,0,0,0,0,0.9616,-0.0352,0.0539,6.6524,-0.5201
1,24,890,3645440,130.7828,5.6161,1.5000,0.0000,1.6444,-0.0678,0.0056,1.0000,-0.0678,0.0056,2.8166,-0.1339,-0.0928,0.0015,0,0,0,0,1.0017,-0.0357,0.0543,6.6524,-0.5201
1,25,890,3645440,130.9170,5.5757,1.5000,0.0000,1.6537,-0.0673,0.0075,1.0000,-0.0673,0.0075,2.8004,-0.1339,-0.0940,0.0014,0,0,0,0,1.0418,-0.0362,0.0548,6.6524,-0.5201
1,26,890,3645440,130.9016,5.5362,1.5000,0.0000,1.7164,-0.0758,-0.0092,1.0000,-0.0758,-0.0092,2.7838,-0.1340,-0.0953,0.0020,0,0,0,0,1.0819,-0.0371,0.0542,6.6524,-0.5201
1,27,890,3645440,131.1718,5.4950,1.5000,0.0000,1.8359,-0.0658,0.0230,1.0000,-0.0658,0.0230,2.7684,-0.1337,-0.0958,0.0009,0,0,0,0,1.1220,-0.0375,0.0556,6.6524,-0.5201
1,28,890,3645440,131.4370,5.4539,1.5000,0.0000,1.7818,-0.0645,0.0219,1.0000,-0.0645,0.0219,2.7502,-0.1341,-0.0978,0.0010,0,0,0,0,1.1620,-0.0379,0.0570,6.6524,-0.5201
1,29,890,3645440,131.5631,5.4136,1.5000,0.0000,1.7920,-0.0712,0.0061,1.0000,-0.0712,0.0061,2.7317,-0.1344,-0.0999,0.0015,0,0,0,0,1.2021,-0.0385,0.0574,6.6524,-0.5201
1,30,890,3645440,131.5817,5.3739,1.5000,0.0000,1.7009,-0.0742,-0.0062,1.0000,-0.0742,-0.0062,2.7143,-0.1345,-0.1012,0.0019,0,0,0,0,1.2422,-0.0391,0.0570,6.6524,-0.5201
1,31,890,3645440,131.5051,5.3348,1.5000,0.0000,1.7616,-0.0801,-0.0167,1.0000,-0.0801,-0.0167,2.6978,-0.1343,-0.1020,0.0022,0,0,0,0,1.2824,-0.0400,0.0559,6.6524,-0.5201
1,32,890,3645440,131.4845,5.2953,1.5000,0.0000,1.8098,-0.0788,-0.0103,1.0000,-0.0788,-0.0103,2.6819,-0.1339,-0.1023,0.0020,0,0,0,0,1.3225,-0.0410,0.0553,6.6524,-0.5201
1,33,890,3645440,131.6007,5.2550,1.5000,0.0000,1.7397,-0.0706,0.0046,1.0000,-0.0706,0.0046,2.6654,-0.1337,-0.1029,0.0015,0,0,0,0,1.3626,-0.0416,0.0556,6.6524,-0.5201
1,34,890,3645440,131.7420,5.2147,1.5000,0.0000,1.8935,-0.0734,0.0077,1.0000,-0.0734,0.0077,2.6472,-0.1337,-0.1043,0.0014,0,0,0,0,1.4027,-0.0423,0.0561,6.6524,-0.5201
1,35,890,3645440,131.8234,5.1747,1.5000,0.0000,1.6806,-0.0710,0.0002,1.0000,-0.0710,0.0002,2.6287,-0.1338,-0.1058,0.0016,0,0,0,0,1.4428,-0.0429,0.0561,6.6524,-0.5201
1,36,890,3645440,131.6930,5.1358,1.5000,0.0000,1.7383,-0.0823,-0.0232,1.0000,-0.0823,-0.0232,2.6104,-0.1337,-0.1070,0.0024,0,0,0,0,1.4829,-0.0439,0.0546,6.6524,-0.5201
1,37,890,3645440,131.5301,5.0970,1.5000,0.0000,1.8734,-0.0875,-0.0264,1.0000,-0.0875,-0.0264,2.5941,-0.1332,-0.1071,0.0026,0,0,0,0,1.5230,-0.0452,0.0530,6.6524,-0.5201
1,38,890,3645440,131.6827,5.0566,1.5000,0.0000,2.0419,-0.0772,0.0093,1.0000,-0.0772,0.0093,2.5780,-0.1326,-0.1070,0.0014,0,0,0,0,1.5631,-0.0462,0.0535,6.6524,-0.5201
1,39,890,3645440,131.8023,5.0164,1.5000,0.0000,1.8656,-0.0743,0.0049,1.0000,-0.0743,0.0049,2.5584,-0.1327,-0.1087,0.0015,0,0,0,0,1.6032,-0.0470,0.0539,6.6524,-0.5201
1,40,890,3645440,131.7111,4.9772,1.5000,0.0000,1.8304,-0.0832,-0.0188,1.0000,-0.0832,-0.0188,2.5389,-0.1327,-0.1102,0.0023,0,0,0,0,1.6434,-0.0482,0.0527,6.6524,-0.5201
1,41,890,3645440,131.3749,4.9393,1.5000,0.0000,1.8018,-0.0938,-0.0460,1.0000,-0.0938,-0.0460,2.5214,-0.1322,-0.1106,0.0032,0,0,0,0,1.6835,-0.0498,0.0498,6.6524,-0.5201
1,42,890,3645440,131.1194,4.9010,1.5000,0.0000,1.7854,-0.0895,-0.0369,1.0000,-0.0895,-0.0369,2.5061,-0.1312,-0.1095,0.0029,0,0,0,0,1.7236,-0.0514,0.0475,6.6524,-0.5201
1,43,890,3645440,131.1274,4.8613,1.5000,0.0000,1.9948,-0.0827,-0.0068,1.0000,-0.0827,-0.0068,2.4899,-0.1304,-0.1089,0.0019,0,0,0,0,1.7637,-0.0528,0.0470,6.6524,-0.5201
1,44,890,3645440,131.0496,4.8220,1.5000,0.0000,1.7681,-0.0808,-0.0172,1.0000,-0.0808,-0.0172,2.4707,-0.1301,-0.1099,0.0023,0,0,0,0,1.8038,-0.0542,0.0460,6.6524,-0.5201
1,45,890,3645440,130.8866,4.7832,1.5000,0.0000,1.7403,-0.0842,-0.0267,1.0000,-0.0842,-0.0267,2.4522,-0.1297,-0.1103,0.0026,0,0,0,0,1.8440,-0.0557,0.0443,6.6524,-0.5201
1,46,890,3645440,130.7708,4.7441,1.5000,0.0000,1.6569,-0.0800,-0.0216,1.0000,-0.0800,-0.0216,2.4343,-0.1290,-0.1103,0.0024,0,0,0,0,1.8841,-0.0571,0.0429,6.6524,-0.5201
1,47,890,3645440,130.8035,4.7042,1.5000,0.0000,2.0147,-0.0823,-0.0039,1.0000,-0.0823,-0.0039,2.4158,-0.1284,-0.1105,0.0018,0,0,0,0,1.9242,-0.0587,0.0427,6.6524,-0.5201
1,48,890,3645440,130.9428,4.6639,1.5000,0.0000,1.7043,-0.0698,0.0068,1.0000,-0.0698,0.0068,2.3954,-0.1282,-0.1116,0.0014,0,0,0,0,1.9642,-0.0598,0.0431,6.6524,-0.5201
1,49,890,3645440,130.8239,4.6248,1.5000,0.0000,1.7940,-0.0837,-0.0218,1.0000,-0.0837,-0.0218,2.3737,-0.1283,-0.1134,0.0024,0,0,0,0,2.0044,-0.0614,0.0417,6.6524,-0.5201
1,50,890,3645440,130.6816,4.5858,1.5000,0.0000,1.6640,-0.0815,-0.0248,1.0000,-0.0815,-0.0248,2.3545,-0.1277,-0.1137,0.0025,0,0,0,0,2.0445,-0.0630,0.0402,6.6524,-0.5201
1,51,890,3645440,130.6921,4.5461,1.5000,0.0000,1.7207,-0.0759,-0.0076,1.0000,-0.0759,-0.0076,2.3353,-0.1271,-0.1138,0.0019,0,0,0,0,2.0845,-0.0644,0.0397,6.6524,-0.5201
1,52,890,3645440,130.6862,4.5065,1.5000,0.0000,1.6076,-0.0739,-0.0098,1.0000,-0.0739,-0.0098,2.3143,-0.1268,-0.1148,0.0020,0,0,0,0,2.1246,-0.0658,0.0391,6.6524,-0.5201
1,53,890,3645440,130.6599,4.4670,1.5000,0.0000,1.5932,-0.0744,-0.0122,1.0000,-0.0744,-0.0122,2.2932,-0.1265,-0.1158,0.0021,0,0,0,0,2.1647,-0.0672,0.0383,6.6524,-0.5201
1,54,890,3645440,130.4638,4.4282,1.5000,0.0000,2.0028,-0.0924,-0.0296,1.0000,-0.0924,-0.0296,2.2721,-0.1261,-0.1167,0.0027,0,0,0,0,2.2048,-0.0693,0.0364,6.6524,-0.5201
1,55,890,3645440,130.3850,4.3888,1.5000,0.0000,1.8645,-0.0838,-0.0170,1.0000,-0.0838,-0.0170,2.2525,-0.1253,-0.1165,0.0023,0,0,0,0,2.2449,-0.0712,0.0354,6.6524,-0.5201
1,56,890,3645440,130.3858,4.3491,1.5000,0.0000,1.8134,-0.0789,-0.0084,1.0000,-0.0789,-0.0084,2.2315,-0.1248,-0.1170,0.0020,0,0,0,0,2.2850,-0.0730,0.0349,6.6524,-0.5201
1,57,890,3645440,130.3042,4.3098,1.5000,0.0000,1.7740,-0.0818,-0.0177,1.0000,-0.0818,-0.0177,2.2094,-0.1244,-0.1181,0.0023,0,0,0,0,2.3251,-0.0749,0.0337,6.6524,-0.5201
1,58,890,3645440,130.0873,4.2710,1.5000,0.0000,1.9153,-0.0915,-0.0321,1.0000,-0.0915,-0.0321,2.1878,-0.1239,-0.1186,0.0028,0,0,0,0,2.3652,-0.0772,0.0317,6.6524,-0.5201
1,59,890,3645440,130.1375,4.2311,1.5000,0.0000,1.9256,-0.0798,-0.0024,1.0000,-0.0798,-0.0024,2.1675,-0.1230,-0.1183,0.0018,0,0,0,0,2.4053,-0.0791,0.0316,6.6524,-0.5201
1,60,890,3645440,129.7451,4.1929,1.5000,0.0000,1.8655,-0.0986,-0.0515,1.0000,-0.0986,-0.0515,2.1441,-0.1228,-0.1198,0.0035,0,0,0,0,2.4454,-0.0818,0.0283,6.6524,-0.5201
1,61,890,3645440,129.4281,4.1544,1.5000,0.0000,1.8826,-0.0953,-0.0428,1.0000,-0.0953,-0.0428,2.1251,-0.1214,-0.1182,0.0032,0,0,0,0,2.4855,-0.0844,0.0257,6.6524,-0.5201
1,62,890,3645440,129.0014,4.1162,1.5000,0.0000,1.9275,-0.1014,-0.0545,1.0000,-0.1014,-0.0545,2.1050,-0.1202,-0.1171,0.0037,0,0,0,0,2.5256,-0.0875,0.0222,6.6524,-0.5201
1,63,890,3645440,128.5644,4.0780,1.5000,0.0000,1.6133,-0.0944,-0.0564,1.0000,-0.0944,-0.0564,2.0858,-0.1186,-0.1152,0.0037,0,0,0,0,2.5656,-0.0904,0.0187,6.6524,-0.5201
1,64,890,3645440,128.2397,4.0393,1.5000,0.0000,1.7046,-0.0910,-0.0433,1.0000,-0.0910,-0.0433,2.0663,-0.1170,-0.1131,0.0033,0,0,0,0,2.6057,-0.0932,0.0160,6.6524,-0.5201
1,65,890,3645440,127.6605,4.0014,1.5000,0.0000,2.0987,-0.1123,-0.0696,1.0000,-0.1123,-0.0696,2.0454,-0.1156,-0.1118,0.0043,0,0,0,0,2.6458,-0.0971,0.0116,6.6524,-0.5201
1,66,890,3645440,127.1087,3.9634,1.5000,0.0000,1.7364,-0.1020,-0.0674,1.0000,-0.1020,-0.0674,2.0265,-0.1135,-0.1084,0.0042,0,0,0,0,2.6858,-0.1007,0.0074,6.6524,-0.5201
1,67,890,3645440,126.9084,3.9242,1.5000,0.0000,1.6333,-0.0830,-0.0284,1.0000,-0.0830,-0.0284,2.0071,-0.1113,-0.1051,0.0028,0,0,0,0,2.7258,-0.1037,0.0056,6.6524,-0.5201
1,68,890,3645440,126.5500,3.8854,1.5000,0.0000,1.6457,-0.0901,-0.0457,1.0000,-0.0901,-0.0457,1.9840,-0.1103,-0.1046,0.0034,0,0,0,0,2.7659,-0.1071,0.0027,6.6524,-0.5201
1,69,890,3645440,126.1565,3.8467,1.5000,0.0000,1.7032,-0.0931,-0.0490,1.0000,-0.0931,-0.0490,1.9621,-0.1087,-0.1028,0.0036,0,0,0,0,2.8059,-0.1107,-0.0004,6.6524,-0.5201
1,70,890,3645440,125.6990,3.8081,1.5000,0.0000,1.6985,-0.0956,-0.0557,1.0000,-0.0956,-0.0557,1.9401,-0.1070,-0.1006,0.0039,0,0,0,0,2.8459,-0.1146,-0.0039,6.6524,-0.5201
1,71,890,3645440,125.3816,3.7690,1.5000,0.0000,1.6734,-0.0886,-0.0398,1.0000,-0.0886,-0.0398,1.9183,-0.1049,-0.0977,0.0033,0,0,0,0,2.8859,-0.1183,-0.0064,6.6524,-0.5201
1,72,890,3645440,124.9393,3.7302,1.5000,0.0000,1.7791,-0.0969,-0.0528,1.0000,-0.0969,-0.0528,1.8950,-0.1034,-0.0960,0.0038,0,0,0,0,2.9258,-0.1224,-0.0097,6.6524,-0.5201
1,73,890,3645440,124.2479,3.6920,1.5000,0.0000,1.9723,-0.1125,-0.0790,1.0000,-0.1125,-0.0790,1.8724,-0.1013,-0.0931,0.0049,0,0,0,0,2.9658,-0.1273,-0.0147,6.6524,-0.5201
1,74,890,3645440,123.6625,3.6533,1.5000,0.0000,1.9672,-0.1074,-0.0665,1.0000,-0.1074,-0.0665,1.8512,-0.0983,-0.0878,0.0044,0,0,0,0,3.0057,-0.1322,-0.0188,6.6524,-0.5201
1,75,890,3645440,122.8813,3.6150,1.5000,0.0000,2.1992,-0.1219,-0.0864,1.0000,-0.1219,-0.0864,1.8287,-0.0956,-0.0833,0.0053,0,0,0,0,3.0456,-0.1378,-0.0243,6.6524,-0.5201
1,76,890,3645440,122.1008,3.5765,1.5000,0.0000,2.1369,-0.1201,-0.0857,1.0000,-0.1201,-0.0857,1.8070,-0.0920,-0.0766,0.0053,0,0,0,0,3.0855,-0.1436,-0.0296,6.6524,-0.5201
1,77,890,3645440,121.5219,3.5375,1.5000,0.0000,1.9186,-0.1055,-0.0633,1.0000,-0.1055,-0.0633,1.7846,-0.0883,-0.0697,0.0045,0,0,0,0,3.1253,-0.1490,-0.0336,6.6524,-0.5201
1,78,890,3645440,120.8680,3.4986,1.5000,0.0000,1.9111,-0.1079,-0.0710,1.0000,-0.1079,-0.0710,1.7604,-0.0853,-0.0646,0.0048,0,0,0,0,3.1652,-0.1546,-0.0381,6.6524,-0.5201
1,79,890,3645440,120.5185,3.4591,1.5000,0.0000,2.0111,-0.0962,-0.0360,1.0000,-0.0962,-0.0360,1.7360,-0.0819,-0.0585,0.0035,0,0,0,0,3.2050,-0.1600,-0.0403,6.6524,-0.5201
1,80,890,3645440,120.1709,3.4196,1.5000,0.0000,1.6800,-0.0879,-0.0368,1.0000,-0.0879,-0.0368,1.7096,-0.0798,-0.0555,0.0035,0,0,0,0,3.2448,-0.1651,-0.0427,6.6524,-0.5201
1,81,890,3645440,119.6551,3.3803,1.5000,0.0000,1.7231,-0.0965,-0.0547,1.0000,-0.0965,-0.0547,1.6828,-0.0777,-0.0526,0.0042,0,0,0,0,3.2846,-0.1707,-0.0461,6.6524,-0.5201
1,82,890,3645440,119.3503,3.3406,1.5000,0.0000,1.8810,-0.0905,-0.0299,1.0000,-0.0905,-0.0299,1.6564,-0.0747,-0.0476,0.0033,0,0,0,0,3.3244,-0.1762,-0.0480,6.6524,-0.5201
1,83,890,3645440,119.1135,3.3009,1.5000,0.0000,1.5712,-0.0796,-0.0234,1.0000,-0.0796,-0.0234,1.6286,-0.0727,-0.0450,0.0030,0,0,0,0,3.3642,-0.1813,-0.0495,6.6524,-0.5201
1,84,890,3645440,118.9558,3.2610,1.5000,0.0000,1.5780,-0.0761,-0.0143,1.0000,-0.0761,-0.0143,1.6001,-0.0709,-0.0431,0.0027,0,0,0,0,3.4040,-0.1863,-0.0503,6.6524,-0.5201
1,85,890,3645440,118.5857,3.2214,1.5000,0.0000,1.6057,-0.0862,-0.0373,1.0000,-0.0862,-0.0373,1.5710,-0.0696,-0.0421,0.0036,0,0,0,0,3.4438,-0.1917,-0.0527,6.6524,-0.5201
1,86,890,3645440,118.4836,3.1815,1.5000,0.0000,1.7718,-0.0782,-0.0064,1.0000,-0.0782,-0.0064,1.5424,-0.0672,-0.0386,0.0024,0,0,0,0,3.4836,-0.1970,-0.0531,6.6524,-0.5201
1,87,890,3645440,118.1467,3.1418,1.5000,0.0000,1.6537,-0.0860,-0.0325,1.0000,-0.0860,-0.0325,1.5125,-0.0660,-0.0383,0.0035,0,0,0,0,3.5233,-0.2025,-0.0551,6.6524,-0.5201
1,88,890,3645440,117.6603,3.1022,1.5000,0.0000,1.6427,-0.0922,-0.0484,1.0000,-0.0922,-0.0484,1.4831,-0.0637,-0.0351,0.0041,0,0,0,0,3.5631,-0.2084,-0.0582,6.6524,-0.5201
1,89,890,3645440,117.2360,3.0625,1.5000,0.0000,1.7987,-0.0932,-0.0400,1.0000,-0.0932,-0.0400,1.4537,-0.0606,-0.0298,0.0039,0,0,0,0,3.6028,-0.2145,-0.0607,6.6524,-0.5201
1,90,890,3645440,116.8750,3.0227,1.5000,0.0000,1.7708,-0.0897,-0.0324,1.0000,-0.0897,-0.0324,1.4238,-0.0578,-0.0253,0.0036,0,0,0,0,3.6425,-0.2205,-0.0627,6.6524,-0.5201
1,91,890,3645440,116.1998,2.9832,1.5000,0.0000,1.6608,-0.1010,-0.0667,1.0000,-0.1010,-0.0667,1.3932,-0.0553,-0.0216,0.0050,0,0,0,0,3.6822,-0.2270,-0.0669,6.6524,-0.5201
1,92,890,3645440,115.8335,2.9433,1.5000,0.0000,1.6108,-0.0854,-0.0320,1.0000,-0.0854,-0.0320,1.3629,-0.0510,-0.0135,0.0036,0,0,0,0,3.7218,-0.2331,-0.0689,6.6524,-0.5201
1,93,890,3645440,115.5490,2.9035,1.5000,0.0000,1.7282,-0.0841,-0.0218,1.0000,-0.0841,-0.0218,1.3316,-0.0484,-0.0095,0.0033,0,0,0,0,3.7615,-0.2392,-0.0703,6.6524,-0.5201
1,94,890,3645440,115.1825,2.8636,1.5000,0.0000,1.4733,-0.0819,-0.0314,1.0000,-0.0819,-0.0314,1.2997,-0.0462,-0.0066,0.0036,0,0,0,0,3.8012,-0.2453,-0.0723,6.6524,-0.5201
1,95,890,3645440,114.5648,2.8238,1.5000,0.0000,1.7400,-0.0991,-0.0566,1.0000,-0.0991,-0.0566,1.2676,-0.0435,-0.0024,0.0047,0,0,0,0,3.8408,-0.2521,-0.0758,6.6524,-0.5201
1,96,890,3645440,114.1557,2.7839,1.5000,0.0000,1.4091,-0.0814,-0.0346,1.0000,-0.0814,-0.0346,1.2354,-0.0393,0.0053,0.0038,0,0,0,0,3.8804,-0.2584,-0.0780,6.6524,-0.5201
1,97,890,3645440,113.6416,2.7440,1.5000,0.0000,1.4212,-0.0860,-0.0451,1.0000,-0.0860,-0.0451,1.2026,-0.0363,0.0101,0.0043,0,0,0,0,3.9200,-0.2649,-0.0808,6.6524,-0.5201
1,98,890,3645440,113.1669,2.7041,1.5000,0.0000,1.3698,-0.0824,-0.0401,1.0000,-0.0824,-0.0401,1.1694,-0.0327,0.0165,0.0041,0,0,0,0,3.9597,-0.2715,-0.0833,6.6524,-0.5201
1,99,890,3645440,112.7402,2.6641,1.5000,0.0000,1.2200,-0.0766,-0.0347,1.0000,-0.0766,-0.0347,1.1358,-0.0293,0.0225,0.0039,0,0,0,0,3.9993,-0.2778,-0.0855,6.6524,-0.5201
1,100,890,3645440,112.3951,2.6241,1.5000,0.0000,1.0387,-0.0680,-0.0260,1.0000,-0.0680,-0.0260,1.1019,-0.0261,0.0277,0.0035,0,0,0,0,4.0389,-0.2840,-0.0872,6.6524,-0.5201
1,101,890,3645440,111.9120,2.5841,1.5000,0.0000,1.1358,-0.0759,-0.0396,1.0000,-0.0759,-0.0396,1.0676,-0.0234,0.0318,0.0034,0,0,0,0,4.0785,-0.2905,-0.0896,6.6524,-0.5201
1,102,890,3645440,111.7613,2.5563,1.5000,0.0000,0.6948,-0.0502,-0.0053,0.6948,-0.0502,-0.0053,1.0330,-0.0199,0.0380,-0.0002,0,0,0,0,4.1060,-0.2950,-0.0900,6.6524,-0.5201
1,103,890,3645440,111.6450,2.5245,1.5000,0.0000,0.7966,-0.0512,-0.0006,0.7966,-0.0512,-0.0006,1.0088,-0.0185,0.0395,0.0005,0,0,0,0,4.1375,-0.2999,-0.0900,6.6524,-0.5201
1,104,890,3645440,111.6045,2.4999,1.5000,0.0000,0.6153,-0.0435,0.0067,0.6153,-0.0435,0.0067,0.9809,-0.0172,0.0404,-0.0001,0,0,0,0,4.1619,-0.3038,-0.0896,6.6524,-0.5201
1,105,890,3645440,111.4650,2.4684,1.5000,0.0000,0.7856,-0.0518,-0.0027,0.7856,-0.0518,-0.0027,0.9593,-0.0166,0.0404,0.0003,0,0,0,0,4.1930,-0.3087,-0.0898,6.6524,-0.5201
1,106,890,3645440,111.4266,2.4371,1.5000,0.0000,0.7832,-0.0474,0.0086,0.7832,-0.0474,0.0086,0.9315,-0.0152,0.0416,0.0007,0,0,0,0,4.2240,-0.3134,-0.0892,6.6524,-0.5201
1,107,890,3645440,111.3589,2.4068,1.5000,0.0000,0.7582,-0.0478,0.0054,0.7582,-0.0478,0.0054,0.9038,-0.0145,0.0413,0.0005,0,0,0,0,4.2541,-0.3180,-0.0889,6.6524,-0.5201
1,108,890,3645440,111.3774,2.3791,1.5000,0.0000,0.6938,-0.0423,0.0144,0.6938,-0.0423,0.0144,0.8767,-0.0135,0.0415,0.0006,0,0,0,0,4.2815,-0.3221,-0.0880,6.6524,-0.5201
1,109,890,3645440,111.5443,2.3480,1.5000,0.0000,0.7762,-0.0374,0.0310,0.7762,-0.0374,0.0310,0.8519,-0.0132,0.0404,0.0016,0,0,0,0,4.3123,-0.3264,-0.0860,6.6524,-0.5201
