phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,2576384,629,1,43,99.4032,5.9009,1.0000,-0.0430,0.1642,1.2814,0,0,0,0,0.0800,-0.0007,0.0260,5.9645,0.7092
offline_val,2576384,629,1,44,38.0254,2.2754,0.7595,0.1967,0.4856,4.7966,0,0,0,0,0.0685,0.0196,0.0610,2.2628,1.4171
offline_val,2576384,629,1,45,186.7206,5.8166,1.0000,-0.1393,0.0216,-0.5853,0,0,0,0,0.0800,-0.0088,0.0089,5.9255,-3.2129
offline_val,2576384,629,1,46,172.3560,5.2799,1.0000,-0.0720,0.1212,-1.5434,0,0,0,0,0.0800,-0.0053,0.0168,5.3992,-2.3040
offline_val,2576384,629,1,47,144.6966,3.3042,1.0000,-0.1814,0.0771,-0.7440,0,0,0,0,0.0801,-0.0101,0.0133,3.3947,-0.7756
offline_val,2576384,629,1,48,92.0663,2.5528,0.6484,-0.3164,-0.0517,-1.2765,0,0,0,0,0.0585,-0.0183,0.0010,2.6109,0.3655
offline_val,2576384,629,1,49,81.1004,5.2917,1.0000,0.1530,0.4484,3.8737,0,0,0,0,0.0798,0.0177,0.0643,5.2819,1.5801
offline_val,2576384,629,1,50,161.7396,3.1692,0.9251,-0.4755,-0.4149,4.1710,0,0,0,0,0.0768,-0.0305,-0.0356,3.2020,-1.3236
offline_val,2576384,629,1,51,98.5713,4.8359,1.0000,-0.1664,0.0182,-0.1100,0,0,0,0,0.0801,-0.0069,0.0146,4.9084,0.5500
offline_val,2576384,629,1,52,206.0832,4.7397,1.0000,-0.4587,-0.3772,4.4454,0,0,0,0,0.0797,-0.0348,-0.0410,4.6785,-3.5671
offline_val,2576384,629,1,53,56.1608,4.7147,1.0000,0.3877,0.8116,7.9974,0,0,0,0,0.0792,0.0338,0.0987,4.5767,2.4610
offline_val,2576384,629,1,54,81.5013,6.6867,1.0000,0.1796,0.4627,4.0308,0,0,0,0,0.0798,0.0131,0.0538,6.6747,1.8983
offline_val,2576384,629,1,55,88.7064,2.3735,0.4985,-0.2673,-0.1275,-1.8675,0,0,0,0,0.0454,-0.0205,-0.0130,2.4242,0.3628
offline_val,2576384,629,1,56,56.6333,3.5575,1.0000,0.4191,0.9110,9.0245,0,0,0,0,0.0792,0.0350,0.1049,3.4625,1.8750
offline_val,2576384,629,1,57,57.3417,1.9237,0.3949,0.0737,0.3662,3.3337,0,0,0,0,0.0351,0.0089,0.0458,1.9208,0.8838
offline_val,2576384,629,1,58,186.6630,3.6956,1.0000,-0.1821,0.0437,-0.9779,0,0,0,0,0.0800,-0.0140,0.0039,3.7837,-2.0669
offline_val,2576384,629,1,59,186.5627,3.8149,1.0000,-0.4515,-0.2948,3.0832,0,0,0,0,0.0798,-0.0309,-0.0280,3.8334,-2.2681
offline_val,2576384,629,1,60,184.7676,2.0962,0.3316,-0.5217,-0.5143,6.5051,0,0,0,0,0.0295,-0.0373,-0.0564,2.0578,-1.2965
offline_val,2576384,629,1,61,135.8840,2.8245,1.0000,-0.1729,0.0153,-0.1112,0,0,0,0,0.0801,-0.0075,0.0123,2.9105,-0.4782
offline_val,2576384,629,1,62,138.3542,2.0036,0.7517,0.0918,0.2470,-2.7170,0,0,0,0,0.0536,-0.0113,-0.0030,2.0559,-0.4130
offline_val,2576384,629,1,63,12.1192,2.7230,0.2138,0.4614,0.8055,11.4320,0,0,0,0,0.0215,0.0372,0.0955,2.5378,2.3252
