tick,frame,fps,collect_s,learn_s,episodes,success_rate,fail_rate,timeout_rate,critic_loss,actor_loss,q1,target_q,stddev,replay_size,updates
15825,506400,24.9,0.716,31.426,2,0.5000,0.0000,0.5000,0.233984,-0.909873,0.86827,0.86837,0.20547,131072,400
15850,507200,24.9,0.722,31.377,2,0.0000,0.0000,1.0000,0.236911,-0.911548,0.87032,0.87026,0.20532,131072,400
15875,508000,24.9,0.744,31.351,3,0.6667,0.0000,0.3333,0.242235,-0.907229,0.86602,0.86636,0.20517,131072,400
15900,508800,24.9,0.751,31.348,5,0.6000,0.0000,0.4000,0.238804,-0.890447,0.85220,0.85163,0.20502,131072,400
15925,509600,24.9,0.717,31.388,2,0.5000,0.0000,0.5000,0.244047,-0.877495,0.83811,0.83813,0.20487,131072,400
15950,510400,24.9,0.721,31.369,2,1.0000,0.0000,0.0000,0.236337,-0.885725,0.84343,0.84372,0.20473,131072,400
15975,511200,24.9,0.709,31.402,2,0.5000,0.0000,0.5000,0.241985,-0.874563,0.83299,0.83298,0.20458,131072,400
16000,512000,24.9,0.706,31.480,1,0.0000,0.0000,1.0000,0.248068,-0.876513,0.83478,0.83482,0.20443,131072,400
16025,512800,24.9,0.727,31.348,3,0.3333,0.0000,0.6667,0.232683,-0.895931,0.85113,0.85172,0.20428,131072,400
16050,513600,24.8,0.724,31.475,4,0.5000,0.0000,0.5000,0.245848,-0.911667,0.87147,0.87178,0.20413,131072,400
16075,514400,25.0,0.689,31.357,1,1.0000,0.0000,0.0000,0.253061,-0.924443,0.88248,0.88257,0.20398,131072,400
16100,515200,24.9,0.751,31.441,3,0.0000,0.0000,1.0000,0.259676,-0.936340,0.89343,0.89371,0.20383,131072,400
16125,516000,24.9,0.694,31.492,1,1.0000,0.0000,0.0000,0.259840,-0.946877,0.90523,0.90610,0.20368,131072,400
16150,516800,25.0,0.710,31.337,3,0.0000,0.0000,1.0000,0.229300,-0.965446,0.92211,0.92232,0.20353,131072,400
16175,517600,25.0,0.703,31.356,2,0.0000,0.0000,1.0000,0.244754,-0.967022,0.92647,0.92600,0.20338,131072,400
16200,518400,24.9,0.682,31.436,0,0.0000,0.0000,0.0000,0.230202,-0.979973,0.93750,0.93803,0.20323,131072,400
16225,519200,24.9,0.726,31.349,3,0.3333,0.0000,0.6667,0.237882,-0.984456,0.94309,0.94348,0.20308,131072,400
16250,520000,24.9,0.735,31.454,3,0.3333,0.0000,0.6667,0.225234,-0.989454,0.94560,0.94569,0.20293,131072,400
16275,520800,24.7,0.793,31.554,7,0.4286,0.0000,0.5714,0.231481,-0.989137,0.94595,0.94637,0.20278,131072,400
16300,521600,24.9,0.718,31.412,2,0.5000,0.0000,0.5000,0.230844,-0.990899,0.94840,0.94901,0.20263,131072,400
16325,522400,24.9,0.694,31.411,1,1.0000,0.0000,0.0000,0.266186,-1.009088,0.96514,0.96568,0.20249,131072,400
16350,523200,24.8,0.703,31.495,1,0.0000,0.0000,1.0000,0.241012,-1.010684,0.96758,0.96781,0.20234,131072,400
16375,524000,24.9,0.724,31.385,3,0.6667,0.0000,0.3333,0.256197,-1.009370,0.96558,0.96590,0.20219,131072,400
16400,524800,24.9,0.729,31.355,3,0.0000,0.0000,1.0000,0.229991,-0.998709,0.95801,0.95813,0.20204,131072,400
16425,525600,24.9,0.703,31.447,1,0.0000,0.0000,1.0000,0.230256,-0.995575,0.95340,0.95366,0.20189,131072,400
16450,526400,24.9,0.714,31.433,1,0.0000,0.0000,1.0000,0.246386,-0.998269,0.95574,0.95597,0.20174,131072,400
16475,527200,24.9,0.701,31.393,2,0.0000,0.0000,1.0000,0.233391,-0.984549,0.94348,0.94355,0.20159,131072,400
16500,528000,25.0,0.722,31.317,2,0.5000,0.0000,0.5000,0.239725,-0.977997,0.93465,0.93452,0.20144,131072,400
16525,528800,24.8,0.711,31.482,2,0.0000,0.0000,1.0000,0.235060,-0.988028,0.94820,0.94804,0.20129,131072,400
16550,529600,25.0,0.739,31.203,4,0.5000,0.0000,0.5000,0.234855,-0.968906,0.92876,0.92978,0.20114,131072,400
16575,530400,25.0,0.713,31.341,1,1.0000,0.0000,0.0000,0.241167,-0.968202,0.92986,0.92968,0.20099,131072,400
16600,531200,24.8,0.726,31.533,5,0.4000,0.0000,0.6000,0.225525,-0.965396,0.92376,0.92376,0.20084,131072,400
16625,532000,24.9,0.731,31.356,2,0.0000,0.0000,1.0000,0.243329,-0.988745,0.94759,0.94765,0.20069,131072,400
16650,532800,24.8,0.795,31.458,5,0.2000,0.0000,0.8000,0.230510,-0.983401,0.94354,0.94339,0.20054,131072,400
16675,533600,24.8,0.705,31.511,2,0.0000,0.0000,1.0000,0.230563,-0.993796,0.95169,0.95204,0.20039,131072,400
16700,534400,25.0,0.712,31.257,2,0.5000,0.0000,0.5000,0.246822,-0.987276,0.94705,0.94690,0.20025,131072,400
16725,535200,24.8,0.693,31.520,1,0.0000,0.0000,1.0000,0.251900,-0.994210,0.95050,0.95115,0.20010,131072,400
16750,536000,24.9,0.712,31.414,2,0.5000,0.0000,0.5000,0.246427,-1.020298,0.97636,0.97682,0.19995,131072,400
16775,536800,24.9,0.792,31.359,6,0.6667,0.0000,0.3333,0.268756,-1.019225,0.97684,0.97790,0.19980,131072,400
16800,537600,24.9,0.731,31.419,3,0.6667,0.0000,0.3333,0.247881,-1.045221,1.00080,1.00079,0.19965,131072,400
16825,538400,24.9,0.696,31.460,2,0.5000,0.0000,0.5000,0.233318,-1.051893,1.01037,1.01033,0.19950,131072,400
16850,539200,24.9,0.679,31.394,0,0.0000,0.0000,0.0000,0.236001,-1.045076,0.99995,1.00031,0.19935,131072,400
16875,540000,25.2,0.706,31.098,2,1.0000,0.0000,0.0000,0.258503,-1.054454,1.01118,1.01237,0.19920,131072,400
16900,540800,24.8,0.722,31.520,3,0.0000,0.0000,1.0000,0.234134,-1.068575,1.02366,1.02385,0.19905,131072,400
16925,541600,24.8,0.767,31.475,5,0.4000,0.0000,0.6000,0.234384,-1.062710,1.01919,1.01954,0.19890,131072,400
16950,542400,24.9,0.678,31.424,0,0.0000,0.0000,0.0000,0.256278,-1.070350,1.02887,1.02944,0.19875,131072,400
16975,543200,25.0,0.703,31.307,3,0.0000,0.0000,1.0000,0.239882,-1.042274,0.99954,0.99977,0.19860,131072,400
17000,544000,24.9,0.715,31.350,2,0.0000,0.0000,1.0000,0.239505,-1.046825,1.00405,1.00435,0.19845,131072,400
17025,544800,24.9,0.726,31.373,4,0.2500,0.0000,0.7500,0.224782,-1.063706,1.02307,1.02326,0.19830,131072,400
17050,545600,25.1,0.720,31.171,4,0.5000,0.0000,0.5000,0.237252,-1.065805,1.02304,1.02326,0.19815,131072,400
17075,546400,24.9,0.698,31.430,2,0.5000,0.0000,0.5000,0.239490,-1.065996,1.02226,1.02290,0.19801,131072,400
17100,547200,24.9,0.726,31.437,3,0.6667,0.0000,0.3333,0.252469,-1.078943,1.03586,1.03636,0.19786,131072,400
17125,548000,24.9,0.684,31.431,1,0.0000,0.0000,1.0000,0.263639,-1.085365,1.04287,1.04289,0.19771,131072,400
17150,548800,24.9,0.760,31.422,4,0.2500,0.0000,0.7500,0.254326,-1.094568,1.05301,1.05379,0.19756,131072,400
17175,549600,25.0,0.695,31.326,2,0.5000,0.0000,0.5000,0.253621,-1.093002,1.04667,1.04737,0.19741,131072,400
17200,550400,24.9,0.695,31.493,1,0.0000,0.0000,1.0000,0.236932,-1.102450,1.05760,1.05799,0.19726,131072,400
17225,551200,25.0,0.711,31.306,3,1.0000,0.0000,0.0000,0.250231,-1.140397,1.09126,1.09223,0.19711,131072,400
17250,552000,25.0,0.701,31.306,2,0.5000,0.0000,0.5000,0.236729,-1.154830,1.10687,1.10711,0.19696,131072,400
17275,552800,24.9,0.723,31.405,2,0.5000,0.0000,0.5000,0.245780,-1.173665,1.12662,1.12753,0.19681,131072,400
17300,553600,24.8,0.743,31.527,4,0.0000,0.0000,1.0000,0.241365,-1.177618,1.13223,1.13227,0.19666,131072,400
17325,554400,25.0,0.667,31.330,0,0.0000,0.0000,0.0000,0.249336,-1.192356,1.14817,1.14892,0.19651,131072,400
17350,555200,24.9,0.743,31.436,4,0.2500,0.0000,0.7500,0.238170,-1.192385,1.14815,1.14786,0.19636,131072,400
17375,556000,24.9,0.732,31.387,2,0.0000,0.0000,1.0000,0.240301,-1.197872,1.15345,1.15410,0.19621,131072,400
17400,556800,24.9,0.750,31.350,4,0.2500,0.0000,0.7500,0.246342,-1.194346,1.15039,1.15092,0.19606,131072,400
17425,557600,24.9,0.750,31.332,3,0.3333,0.0000,0.6667,0.228727,-1.187387,1.14487,1.14452,0.19591,131072,400
17450,558400,24.9,0.680,31.475,1,1.0000,0.0000,0.0000,0.226467,-1.175341,1.13266,1.13314,0.19577,131072,400
17475,559200,24.9,0.772,31.372,4,0.7500,0.0000,0.2500,0.252800,-1.178211,1.13609,1.13641,0.19562,131072,400
17500,560000,24.9,0.697,31.470,1,0.0000,0.0000,1.0000,0.230978,-1.183869,1.14096,1.14138,0.19547,131072,400
17525,560800,24.9,0.745,31.339,4,0.0000,0.0000,1.0000,0.240832,-1.187340,1.14532,1.14574,0.19532,131072,400
17550,561600,24.9,0.713,31.364,3,0.3333,0.0000,0.6667,0.239772,-1.193811,1.15137,1.15156,0.19517,131072,400
17575,562400,25.1,0.707,31.144,2,0.5000,0.0000,0.5000,0.247971,-1.194091,1.15157,1.15251,0.19502,131072,400
17600,563200,24.9,0.693,31.400,1,0.0000,0.0000,1.0000,0.235983,-1.182346,1.13947,1.13976,0.19487,131072,400
17625,564000,25.0,0.737,31.266,5,0.6000,0.0000,0.4000,0.242063,-1.200244,1.15829,1.15847,0.19472,131072,400
17650,564800,24.8,0.750,31.473,4,0.5000,0.0000,0.5000,0.251411,-1.199893,1.15680,1.15741,0.19457,131072,400
17675,565600,24.8,0.732,31.468,2,0.5000,0.0000,0.5000,0.242481,-1.179243,1.13970,1.13987,0.19442,131072,400
17700,566400,25.0,0.705,31.320,1,1.0000,0.0000,0.0000,0.248866,-1.178656,1.14072,1.14071,0.19427,131072,400
17725,567200,24.8,0.731,31.471,5,0.4000,0.0000,0.6000,0.245884,-1.162872,1.12355,1.12369,0.19412,131072,400
17750,568000,25.1,0.730,31.195,3,0.3333,0.0000,0.6667,0.248790,-1.138238,1.10162,1.10183,0.19397,131072,400
17775,568800,25.0,0.689,31.334,1,1.0000,0.0000,0.0000,0.245208,-1.116070,1.07935,1.07920,0.19382,131072,400
17800,569600,25.1,0.691,31.198,1,0.0000,0.0000,1.0000,0.237273,-1.108652,1.07038,1.07093,0.19367,131072,400
17825,570400,25.0,0.691,31.283,1,0.0000,0.0000,1.0000,0.237375,-1.102916,1.06550,1.06514,0.19353,131072,400
17850,571200,24.8,0.782,31.469,5,0.6000,0.0000,0.4000,0.227608,-1.108641,1.06999,1.07017,0.19338,131072,400
17875,572000,25.0,0.688,31.349,1,1.0000,0.0000,0.0000,0.226322,-1.104526,1.06467,1.06494,0.19323,131072,400
17900,572800,24.9,0.725,31.405,3,0.3333,0.0000,0.6667,0.238344,-1.120986,1.08384,1.08456,0.19308,131072,400
17925,573600,24.9,0.706,31.425,2,0.5000,0.0000,0.5000,0.242073,-1.100747,1.06283,1.06305,0.19293,131072,400
17950,574400,25.0,0.716,31.283,2,0.5000,0.0000,0.5000,0.239868,-1.110199,1.07079,1.07054,0.19278,131072,400
17975,575200,24.9,0.705,31.418,2,0.5000,0.0000,0.5000,0.239840,-1.116059,1.07710,1.07758,0.19263,131072,400
18000,576000,25.0,0.717,31.326,3,0.0000,0.0000,1.0000,0.244736,-1.116450,1.07660,1.07685,0.19248,131072,400
18025,576800,24.9,0.722,31.378,2,0.0000,0.0000,1.0000,0.262360,-1.126573,1.09016,1.09068,0.19233,131072,400
18050,577600,24.9,0.749,31.382,2,0.0000,0.0000,1.0000,0.247886,-1.117251,1.07857,1.07807,0.19218,131072,400
18075,578400,25.0,0.744,31.251,3,0.3333,0.0000,0.6667,0.239599,-1.108871,1.06973,1.06945,0.19203,131072,400
18100,579200,24.9,0.725,31.404,3,0.0000,0.0000,1.0000,0.249352,-1.115128,1.07581,1.07625,0.19188,131072,400
18125,580000,24.9,0.756,31.387,4,0.5000,0.0000,0.5000,0.240608,-1.115647,1.07627,1.07616,0.19173,131072,400
18150,580800,24.8,0.719,31.477,1,0.0000,0.0000,1.0000,0.242805,-1.105258,1.06966,1.06937,0.19158,131072,400
18175,581600,25.0,0.698,31.315,1,1.0000,0.0000,0.0000,0.241031,-1.095076,1.05728,1.05674,0.19143,131072,400
18200,582400,24.9,0.722,31.376,2,1.0000,0.0000,0.0000,0.234411,-1.079952,1.04315,1.04343,0.19129,131072,400
18225,583200,24.9,0.729,31.410,3,0.0000,0.0000,1.0000,0.246242,-1.076733,1.03715,1.03649,0.19114,131072,400
18250,584000,25.0,0.713,31.347,2,0.5000,0.0000,0.5000,0.257125,-1.075776,1.03603,1.03608,0.19099,131072,400
18275,584800,24.9,0.764,31.397,4,0.2500,0.0000,0.7500,0.239761,-1.072613,1.03383,1.03345,0.19084,131072,400
18300,585600,24.9,0.729,31.339,4,0.5000,0.0000,0.5000,0.238860,-1.076889,1.03759,1.03791,0.19069,131072,400
18325,586400,24.9,0.740,31.437,3,0.6667,0.0000,0.3333,0.274300,-1.091768,1.05408,1.05368,0.19054,131072,400
18350,587200,24.9,0.716,31.351,2,0.5000,0.0000,0.5000,0.257193,-1.092263,1.05156,1.05210,0.19039,131072,400
18375,588000,24.8,0.756,31.439,4,0.5000,0.0000,0.5000,0.256629,-1.092148,1.05729,1.05710,0.19024,131072,400
18400,588800,24.9,0.755,31.357,3,0.3333,0.0000,0.6667,0.279059,-1.086874,1.05221,1.05194,0.19009,131072,400
18425,589600,25.0,0.714,31.258,2,0.0000,0.0000,1.0000,0.255301,-1.077496,1.04045,1.04001,0.18994,131072,400
18450,590400,24.9,0.704,31.367,2,0.5000,0.0000,0.5000,0.270022,-1.072493,1.03547,1.03542,0.18979,131072,400
18475,591200,25.0,0.704,31.301,2,0.5000,0.0000,0.5000,0.261816,-1.065643,1.02607,1.02604,0.18964,131072,400
18500,592000,24.9,0.724,31.370,3,0.3333,0.0000,0.6667,0.254075,-1.078705,1.03960,1.04008,0.18949,131072,400
18525,592800,24.9,0.707,31.476,2,0.5000,0.0000,0.5000,0.250033,-1.079521,1.04168,1.04130,0.18934,131072,400
18550,593600,24.9,0.724,31.398,2,0.5000,0.0000,0.5000,0.263784,-1.084425,1.04506,1.04481,0.18919,131072,400
18575,594400,24.9,0.724,31.370,3,0.3333,0.0000,0.6667,0.280924,-1.081423,1.03935,1.03931,0.18905,131072,400
18600,595200,24.9,0.722,31.395,3,0.3333,0.0000,0.6667,0.261398,-1.091719,1.05164,1.05234,0.18890,131072,400
18625,596000,24.9,0.719,31.404,3,1.0000,0.0000,0.0000,0.268231,-1.099864,1.06256,1.06300,0.18875,131072,400
18650,596800,24.8,0.747,31.495,4,0.2500,0.0000,0.7500,0.269513,-1.081051,1.04416,1.04379,0.18860,131072,400
18675,597600,24.9,0.726,31.454,3,0.3333,0.0000,0.6667,0.273380,-1.087338,1.05142,1.05120,0.18845,131072,400
18700,598400,25.0,0.691,31.334,2,0.5000,0.0000,0.5000,0.259999,-1.093487,1.05478,1.05518,0.18830,131072,400
18725,599200,24.8,0.699,31.510,2,0.0000,0.0000,1.0000,0.247308,-1.096115,1.05629,1.05686,0.18815,131072,400
18750,600000,25.1,0.722,31.199,3,0.0000,0.0000,1.0000,0.273012,-1.087721,1.04962,1.04974,0.18800,131072,400
18775,600800,24.8,0.728,31.589,3,0.3333,0.0000,0.6667,0.263544,-1.091270,1.05618,1.05626,0.18785,131072,400
18800,601600,24.9,0.686,31.405,0,0.0000,0.0000,0.0000,0.251965,-1.067129,1.02980,1.03005,0.18770,131072,400
18825,602400,24.9,0.739,31.379,2,0.0000,0.0000,1.0000,0.268543,-1.060703,1.02486,1.02411,0.18755,131072,400
18850,603200,24.9,0.680,31.481,2,0.5000,0.0000,0.5000,0.259809,-1.045783,1.00857,1.00901,0.18740,131072,400
18875,604000,24.8,0.699,31.507,2,0.5000,0.0000,0.5000,0.276682,-1.054427,1.01778,1.01745,0.18725,131072,400
18900,604800,24.9,0.706,31.393,2,0.0000,0.0000,1.0000,0.251419,-1.047697,1.00872,1.00925,0.18710,131072,400
18925,605600,25.0,0.691,31.350,1,0.0000,0.0000,1.0000,0.263679,-1.059516,1.02100,1.02149,0.18695,131072,400
18950,606400,25.0,0.765,31.295,5,0.4000,0.0000,0.6000,0.268469,-1.056742,1.01959,1.01990,0.18681,131072,400
18975,607200,24.8,0.710,31.490,2,0.5000,0.0000,0.5000,0.266558,-1.057004,1.01823,1.01818,0.18666,131072,400
19000,608000,24.9,0.740,31.414,4,0.2500,0.0000,0.7500,0.253901,-1.034611,0.99706,0.99738,0.18651,131072,400
19025,608800,25.0,0.713,31.262,2,0.0000,0.0000,1.0000,0.264616,-1.052178,1.01136,1.01212,0.18636,131072,400
19050,609600,24.8,0.745,31.502,3,0.0000,0.0000,1.0000,0.258262,-1.062342,1.02131,1.02201,0.18621,131072,400
19075,610400,24.7,0.703,31.679,1,0.0000,0.0000,1.0000,0.254154,-1.072016,1.03353,1.03402,0.18606,131072,400
19100,611200,24.9,0.725,31.343,2,0.0000,0.0000,1.0000,0.260572,-1.068442,1.03033,1.03010,0.18591,131072,400
19125,612000,24.8,0.781,31.429,6,0.5000,0.0000,0.5000,0.264352,-1.088193,1.04614,1.04730,0.18576,131072,400
19150,612800,24.9,0.715,31.421,3,0.3333,0.0000,0.6667,0.263006,-1.103090,1.06146,1.06169,0.18561,131072,400
19175,613600,24.9,0.731,31.458,2,1.0000,0.0000,0.0000,0.284168,-1.104497,1.06440,1.06451,0.18546,131072,400
19200,614400,24.8,0.731,31.472,3,0.0000,0.0000,1.0000,0.264567,-1.113830,1.07160,1.07200,0.18531,131072,400
19225,615200,24.8,0.708,31.560,1,0.0000,0.0000,1.0000,0.275592,-1.138619,1.09495,1.09554,0.18516,131072,400
19250,616000,25.0,0.693,31.331,1,0.0000,0.0000,1.0000,0.283544,-1.147095,1.10452,1.10481,0.18501,131072,400
19275,616800,24.9,0.712,31.397,2,0.0000,0.0000,1.0000,0.254805,-1.150297,1.10941,1.10982,0.18486,131072,400
19300,617600,25.0,0.697,31.344,2,0.5000,0.0000,0.5000,0.257688,-1.158224,1.11467,1.11549,0.18471,131072,400
19325,618400,24.9,0.711,31.454,2,0.0000,0.0000,1.0000,0.268666,-1.181957,1.13879,1.13957,0.18457,131072,400
19350,619200,24.8,0.750,31.496,3,0.3333,0.0000,0.6667,0.271000,-1.189195,1.14916,1.14969,0.18442,131072,400
19375,620000,24.9,0.749,31.403,4,0.2500,0.0000,0.7500,0.251940,-1.180106,1.13950,1.13987,0.18427,131072,400
19400,620800,24.9,0.753,31.348,3,0.6667,0.0000,0.3333,0.243770,-1.184630,1.14273,1.14303,0.18412,131072,400
19425,621600,24.9,0.781,31.396,6,0.5000,0.0000,0.5000,0.254336,-1.219073,1.17270,1.17315,0.18397,131072,400
19450,622400,24.9,0.718,31.438,2,0.5000,0.0000,0.5000,0.258576,-1.239386,1.19570,1.19671,0.18382,131072,400
19475,623200,24.8,0.708,31.516,2,0.5000,0.0000,0.5000,0.252191,-1.237930,1.19553,1.19570,0.18367,131072,400
19500,624000,25.0,0.757,31.275,5,0.2000,0.0000,0.8000,0.251399,-1.238440,1.19559,1.19650,0.18352,131072,400
19525,624800,24.8,0.750,31.488,3,0.3333,0.0000,0.6667,0.263643,-1.236328,1.19436,1.19469,0.18337,131072,400
19550,625600,24.8,0.720,31.478,1,0.0000,0.0000,1.0000,0.262484,-1.267906,1.22514,1.22502,0.18322,131072,400
19575,626400,24.9,0.698,31.487,1,0.0000,0.0000,1.0000,0.244993,-1.268540,1.22674,1.22732,0.18307,131072,400
19600,627200,24.9,0.692,31.409,0,0.0000,0.0000,0.0000,0.251477,-1.271461,1.22906,1.22941,0.18292,131072,400
19625,628000,24.8,0.716,31.559,2,1.0000,0.0000,0.0000,0.244597,-1.262664,1.22107,1.22142,0.18277,131072,400
19650,628800,25.0,0.712,31.347,2,0.5000,0.0000,0.5000,0.256819,-1.270830,1.23047,1.23070,0.18262,131072,400
19675,629600,24.8,0.720,31.560,3,0.6667,0.0000,0.3333,0.240906,-1.260295,1.21925,1.21969,0.18247,131072,400
19700,630400,24.9,0.720,31.468,1,0.0000,0.0000,1.0000,0.245442,-1.249148,1.20659,1.20728,0.18233,131072,400
19725,631200,25.0,0.713,31.335,1,0.0000,0.0000,1.0000,0.246660,-1.259040,1.21479,1.21541,0.18218,131072,400
19750,632000,24.9,0.731,31.403,3,0.3333,0.0000,0.6667,0.246571,-1.268726,1.22704,1.22743,0.18203,131072,400
19775,632800,24.9,0.733,31.403,3,0.0000,0.0000,1.0000,0.252560,-1.263107,1.22080,1.22131,0.18188,131072,400
19800,633600,24.8,0.789,31.420,6,0.3333,0.0000,0.6667,0.246812,-1.255987,1.21236,1.21194,0.18173,131072,400
19825,634400,24.9,0.708,31.453,2,0.5000,0.0000,0.5000,0.261862,-1.258770,1.21581,1.21619,0.18158,131072,400
19850,635200,24.9,0.717,31.449,2,0.0000,0.0000,1.0000,0.268714,-1.250208,1.20924,1.20945,0.18143,131072,400
19875,636000,24.8,0.751,31.545,4,0.2500,0.0000,0.7500,0.242409,-1.223727,1.18399,1.18396,0.18128,131072,400
19900,636800,24.8,0.764,31.477,4,0.2500,0.0000,0.7500,0.261383,-1.233828,1.19282,1.19348,0.18113,131072,400
19925,637600,25.0,0.693,31.362,1,1.0000,0.0000,0.0000,0.267464,-1.225187,1.18491,1.18458,0.18098,131072,400
19950,638400,24.8,0.701,31.514,2,0.5000,0.0000,0.5000,0.243578,-1.202772,1.16017,1.16029,0.18083,131072,400
19975,639200,25.0,0.675,31.356,0,0.0000,0.0000,0.0000,0.252909,-1.192331,1.15301,1.15337,0.18068,131072,400
20000,640000,25.0,0.731,31.208,2,0.0000,0.0000,1.0000,0.256665,-1.197689,1.15494,1.15474,0.18053,131072,400
20025,640800,24.8,0.726,31.475,2,0.0000,0.0000,1.0000,0.258709,-1.191667,1.14962,1.14988,0.18038,131072,400
20050,641600,24.9,0.693,31.442,1,0.0000,0.0000,1.0000,0.265852,-1.189915,1.14827,1.14856,0.18023,131072,400
20075,642400,25.0,0.690,31.319,1,0.0000,0.0000,1.0000,0.244807,-1.180620,1.13861,1.13885,0.18009,131072,400
20100,643200,24.9,0.728,31.462,2,0.0000,0.0000,1.0000,0.256577,-1.183523,1.14185,1.14230,0.17994,131072,400
20125,644000,24.9,0.724,31.385,2,0.0000,0.0000,1.0000,0.257656,-1.188121,1.14408,1.14405,0.17979,131072,400
20150,644800,24.9,0.733,31.436,4,0.2500,0.0000,0.7500,0.242015,-1.189939,1.14734,1.14753,0.17964,131072,400
20175,645600,24.9,0.814,31.355,7,0.2857,0.0000,0.7143,0.262770,-1.187616,1.14111,1.14160,0.17949,131072,400
20200,646400,24.9,0.728,31.352,2,0.0000,0.0000,1.0000,0.249028,-1.207418,1.16441,1.16487,0.17934,131072,400
20225,647200,24.8,0.706,31.497,1,0.0000,0.0000,1.0000,0.242611,-1.198290,1.15463,1.15467,0.17919,131072,400
20250,648000,24.8,0.751,31.540,4,0.0000,0.0000,1.0000,0.243334,-1.205306,1.16138,1.16188,0.17904,131072,400
20275,648800,24.9,0.743,31.418,3,0.3333,0.0000,0.6667,0.247990,-1.212020,1.16617,1.16672,0.17889,131072,400
20300,649600,24.9,0.690,31.419,1,0.0000,0.0000,1.0000,0.262139,-1.223233,1.17875,1.17924,0.17874,131072,400
20325,650400,24.8,0.716,31.536,2,0.0000,0.0000,1.0000,0.259661,-1.214550,1.17238,1.17311,0.17859,131072,400
20350,651200,24.8,0.689,31.525,0,0.0000,0.0000,0.0000,0.250937,-1.232249,1.18713,1.18786,0.17844,131072,400
20375,652000,24.9,0.717,31.446,2,0.5000,0.0000,0.5000,0.248726,-1.233819,1.19042,1.19043,0.17829,131072,400
20400,652800,25.0,0.708,31.342,2,1.0000,0.0000,0.0000,0.260050,-1.212442,1.16983,1.17062,0.17814,131072,400
20425,653600,24.9,0.720,31.426,2,0.5000,0.0000,0.5000,0.249768,-1.232133,1.18776,1.18724,0.17799,131072,400
20450,654400,24.8,0.742,31.500,3,0.6667,0.0000,0.3333,0.257996,-1.217072,1.17417,1.17468,0.17785,131072,400
20475,655200,24.9,0.723,31.390,3,0.0000,0.0000,1.0000,0.257868,-1.225435,1.18083,1.18147,0.17770,131072,400
20500,656000,24.9,0.709,31.382,1,0.0000,0.0000,1.0000,0.248092,-1.236761,1.19233,1.19182,0.17755,131072,400
20525,656800,25.0,0.749,31.262,4,0.2500,0.0000,0.7500,0.244740,-1.221146,1.17572,1.17634,0.17740,131072,400
20550,657600,24.8,0.826,31.419,7,0.1429,0.0000,0.8571,0.239092,-1.205683,1.16166,1.16179,0.17725,131072,400
20575,658400,25.0,0.698,31.331,1,0.0000,0.0000,1.0000,0.249224,-1.224150,1.18089,1.18127,0.17710,131072,400
20600,659200,24.9,0.686,31.407,1,0.0000,0.0000,1.0000,0.246425,-1.207715,1.16534,1.16491,0.17695,131072,400
20625,660000,24.8,0.768,31.525,5,0.6000,0.0000,0.4000,0.243196,-1.191742,1.14973,1.14975,0.17680,131072,400
20650,660800,25.0,0.721,31.307,3,0.0000,0.0000,1.0000,0.261382,-1.190223,1.14752,1.14773,0.17665,131072,400
20675,661600,24.9,0.720,31.354,3,0.6667,0.0000,0.3333,0.263154,-1.172529,1.13053,1.13054,0.17650,131072,400
20700,662400,24.9,0.720,31.452,2,1.0000,0.0000,0.0000,0.264129,-1.178776,1.13672,1.13686,0.17635,131072,400
20725,663200,24.9,0.706,31.390,1,1.0000,0.0000,0.0000,0.263151,-1.182017,1.13846,1.13792,0.17620,131072,400
20750,664000,24.9,0.696,31.486,1,0.0000,0.0000,1.0000,0.257056,-1.168038,1.12363,1.12458,0.17605,131072,400
20775,664800,24.9,0.708,31.373,3,0.3333,0.0000,0.6667,0.256113,-1.162890,1.12080,1.12040,0.17590,131072,400
20800,665600,24.9,0.712,31.397,2,1.0000,0.0000,0.0000,0.256083,-1.153383,1.10816,1.10839,0.17575,131072,400
20825,666400,24.9,0.711,31.417,2,1.0000,0.0000,0.0000,0.257420,-1.163435,1.11628,1.11704,0.17561,131072,400
20850,667200,25.1,0.713,31.200,3,0.3333,0.0000,0.6667,0.268398,-1.175888,1.13247,1.13325,0.17546,131072,400
